name,shopType,district,status,address,lat,lon,number
琴坊少女服飾店,cloth,萬華區,核准設立,中華路1段112之1號1樓,25.0403893,121.4525666,1100344
金能服飾行,cloth,萬華區,核准設立,西寧南路36號2樓之47,25.0452425,121.5064943,1100978
明華皮鞋店,cloth,大同區,核准設立,迪化街1段21號永樂公有市場1樓第1206攤位,25.0551656,121.510283,1133598
振揚服飾行,cloth,大同區,核准設立,華陰街106號、重慶北路1段29號2樓之4、2樓之5,25.0504843,121.5138533,1160948
達藝服裝材料行,cloth,大同區,核准設立,南京西路155巷22號,25.0545821,121.5133771,1162018
吉羊服務社,cloth,信義區,核准設立,松德路65號11樓之1,25.0384449,121.576699,1304924
三級跳童裝行,cloth,萬華區,核准設立,大理街42之13號1樓,25.0344027,121.4997495,1428241
三十六度流行坊飾品店,cloth,萬華區,核准設立,西寧南路70之31號,25.0435081,121.505886,1440890
山川牛仔服飾店,cloth,萬華區,核准設立,西寧南路70號2樓31室,25.0435081,121.505886,1448339
巧一服裝行,cloth,萬華區,核准設立,大理街42之6號,25.0344186,121.4999311,1449148
翊婷嬰童百貨行,cloth,文山區,核准設立,羅斯福路6段258號1樓,24.9917968,121.5401459,1700059
吉姆士西服號,cloth,中山區,核准設立,林森北路590號,25.0655182,121.5255936,4205477
啟豪服裝行,cloth,萬華區,核准設立,大理街27號1樓,25.0348035,121.5023535,4549825
雅美服裝行,cloth,萬華區,核准設立,大理街55號,25.0346656,121.5004572,4565090
九九鞋店,cloth,文山區,核准設立,景美街55號,24.9911859,121.541929,5500378
盈泰被服廠,cloth,大同區,核准設立,民族西路268號,25.0685297,121.5119173,7324118
福祥內衣行,cloth,大安區,核准設立,建國南路1段304巷3號1樓,25.03578,121.5371527,9401189
美達男女內衣行,cloth,信義區,核准設立,松山路541巷3號,25.037828,121.578405,9448516
艾翠娣服裝店,cloth,大安區,核准設立,東豐街21號1樓,25.0361581,121.5449757,9474942
艾達斯時尚精品服飾店,cloth,北投區,核准設立,知行路328號,25.122819600000003,121.4670223,9753326
小姐帕克服飾行,cloth,大安區,核准設立,泰順街44巷30號,25.0238109,121.529651,10057564
翔毅服飾精品店,cloth,信義區,核准設立,虎林街202巷68號1樓,25.037309,121.575448,10082796
貝拉服飾坊,cloth,大同區,核准設立,華陰街76號1樓,25.050347,121.514593,10302193
舜成服裝行,cloth,萬華區,核准設立,大理街177號1樓,25.0339418,121.4945313,10303411
姬發服裝工作室,cloth,大同區,核准設立,南京西路344巷15號1樓,25.0534414,121.5122492,10305086
為潔服飾精品店,cloth,士林區,核准設立,大東路13之6號,25.0875426,121.5251693,10305868
今天服裝行,cloth,萬華區,核准設立,漢中街59號1樓,25.0438,121.507418,10306091
今綺服飾行,cloth,萬華區,核准設立,峨眉街28號,25.0434132,121.5067811,10306108
小間搖滾服飾店,cloth,萬華區,核准設立,西寧南路72號之1，3樓,25.0433292,121.5059863,10308400
恰恰服飾,cloth,大安區,核准設立,基隆路2段206號,25.0238081,121.5516674,10308984
取締役時裝坊,cloth,士林區,核准設立,大南路98號,25.089588,121.524212,10310779
夢時代內衣店,cloth,中正區,核准設立,武昌街1段22巷23號,25.0433689,121.512327,10314043
東京紅衣鋪,cloth,松山區,核准設立,民生東路3段113巷25弄4之1號,25.0594248,121.5465397,10314851
田園服飾行,cloth,大同區,核准設立,重慶北路1段22號2樓之13,25.0505502,121.5134548,10316823
巧比童裝行,cloth,信義區,核准設立,永吉路473號,25.045612,121.579048,10321311
約瑟芬服飾行,cloth,信義區,核准設立,忠孝東路5段1之5號,25.041522,121.564994,10321348
佳倍絹服飾店,cloth,信義區,核准設立,永吉路491巷5弄42號,25.046113,121.579951,10323922
亞億成衣企業社,cloth,南港區,核准設立,昆陽街92號,25.0517728,121.5934153,10330199
尚鼎進口童裝坊,cloth,萬華區,核准設立,大理街26號,25.0345905,121.5017488,10332598
歐鎂飾品行,cloth,大同區,核准設立,重慶北路1段22之19號,25.0505502,121.5134548,10333034
莉莎精品服飾店,cloth,大安區,核准設立,忠孝東路4段146巷23號,25.0405346,121.5497665,10336166
蘿邑精品服飾行,cloth,大同區,核准設立,民生西路76號,25.0574846,121.5203773,10336412
寶舖飾品行,cloth,大同區,核准設立,太原路22巷2號,25.049868,121.5148212,10339380
成大童裝行,cloth,萬華區,核准設立,康定路287巷30號,25.0340012,121.5020398,10339467
吉莉庭服飾精品行,cloth,大安區,核准設立,忠孝東路4段49巷8號,25.0428429,121.545384,10340149
快樂媽媽童裝店,cloth,士林區,核准設立,延平北路5段278號2樓,25.0793109,121.5113728,10340318
一二三童裝行,cloth,士林區,核准設立,士東路46巷52號,25.1108699,121.5284229,10346946
方偉襪子專賣店,cloth,士林區,核准設立,大南路131號1樓,25.0897657,121.5232822,10347023
阿波服飾店,cloth,大安區,核准設立,敦化南路1段187巷53號,25.0426452,121.5520056,10351052
小敏服飾店,cloth,萬華區,核准設立,東園街120號,25.0239929,121.4972679,10351193
文櫻飾品店,cloth,大同區,核准設立,赤峰街71巷34號,25.0565486,121.520439,10359293
藝淇服飾坊,cloth,大安區,核准設立,通化街160號,25.0286394,121.5536932,10359857
彩龍舞蹈服裝工作室,cloth,中正區,核准設立,中華路1段77號9樓之3,25.0470284,121.5108323,10371655
小臻精品服飾店,cloth,中正區,核准設立,羅斯福路2段120號,25.0262981,121.5227216,10376906
舞陽服飾店,cloth,大安區,核准設立,金華街245之2號,25.0299229,121.530826,10377052
琪卡布蘭卡服飾精品店,cloth,大安區,核准設立,忠孝東路4段248巷6號,25.040687,121.5539976,10383126
婕尹服飾店,cloth,大安區,核准設立,師大路49巷6號,25.024222,121.52893799999998,10384217
大蝦服飾行,cloth,文山區,核准設立,木柵路2段117號,24.9890004,121.5619373,10385969
快樂維生服飾精品店,cloth,萬華區,核准設立,成都路67號5樓之1,25.0429491,121.5056906,10387283
亞姿服飾行,cloth,大安區,核准設立,敦化南路1段168號,25.043299,121.548436,10387501
曜麟飾品行,cloth,士林區,核准設立,文林路306號,25.092044100000006,121.5263065,10387880
麗高服裝行,cloth,萬華區,核准設立,大理街42巷1之1號(1樓),25.0342524,121.5003618,10392574
卡哇伊童裝店,cloth,中山區,核准設立,錦州街206號1樓,25.0602154,121.5311163,10394735
建嘉服裝行,cloth,信義區,核准設立,松山路119巷1弄4號,25.0477851,121.5785282,10395544
安裘服飾店,cloth,大安區,核准設立,忠孝東路4段97號4樓之2,25.0417524,121.5478903,10397331
金鈴服裝材料行,cloth,大同區,核准設立,延平北路2段35號5樓,25.0621612,121.5100305,10664723
康凱皮鞋店,cloth,中山區,核准設立,雙城街12巷6之1號1樓,25.066143,121.524704,12224770
東方友華服飾禮品店,cloth,中山區,核准設立,中山北路3段15之1號1樓,25.0643393,121.5225248,12291019
開泰鞋店,cloth,中山區,核准設立,長安東路2段18號,25.0483943,121.53062659999998,12433376
衣格爾服飾品行,cloth,萬華區,核准設立,寶興街230號,25.021987,121.49581200000002,13473240
克麗飾品店,cloth,大安區,核准設立,忠孝東路4段67號,25.0416949,121.5463511,13474901
阿達服飾精品店,cloth,大安區,核准設立,忠孝東路4段223巷41號地下,25.0427274,121.552999,13823491
協群服裝行,cloth,萬華區,核准設立,艋舺大道132號1樓,25.033010600000004,121.5018745,13844799
依裳精品服飾店,cloth,大同區,核准設立,延平北路2段108號,25.056752600000006,121.5114835,13845903
唯凱服飾行,cloth,中山區,核准設立,南京西路12巷11號,25.0517733,121.5215651,14316705
金萬美服飾店,cloth,士林區,核准設立,大東路32-1號,25.0891298,121.5252656,14326339
財發發服飾精品店,cloth,大安區,核准設立,麗水街1之1號,25.030666,121.528779,15641854
藍與天童裝行,cloth,萬華區,核准設立,康定路346號1樓、2樓,25.0350352,121.5010458,15659811
鳳緣服飾行,cloth,大安區,核准設立,安和路2段31號4樓,25.0318322,121.5526625,15663977
瓊妮服裝行,cloth,萬華區,核准設立,康定路368號,25.034245,121.50091100000002,15664201
耀瑋裝潢工程行,cloth,信義區,核准設立,基隆路1段380巷4號,25.0348247,121.559896,15667220
台北服裝行,cloth,萬華區,核准設立,大理街42之9號1樓,25.034409600000004,121.499811,15822481
旭華服裝行,cloth,萬華區,核准設立,西園路1段169號,25.034806,121.4994864,15829288
鼎順服裝行,cloth,萬華區,核准設立,艋舺大道89號1樓,25.0337927,121.5027943,15868922
加美服裝行,cloth,萬華區,核准設立,西園路1段282巷20之2號,25.0335759,121.498725,15962721
心雅服裝行,cloth,萬華區,核准設立,艋舺大道176號,25.0328035,121.5007632,15995103
茱麗葉皮鞋店,cloth,中正區,核准設立,沅陵街20之1號1樓,25.042727,121.512415,17080604
琇琳服飾店,cloth,內湖區,核准設立,東湖路33巷24號,25.0696897,121.613088,17081821
可思蒂服飾行,cloth,大安區,核准設立,仁愛路4段151巷20號,25.039771,121.5517009,17084860
秘密花園服飾店,cloth,大安區,核准設立,永康街11之3號,25.032719,121.529882,17262604
佼腳者皮鞋店,cloth,萬華區,核准設立,康定路314號,25.0359285,121.5012345,17266876
天美服飾店,cloth,信義區,核准設立,永吉路443巷5弄20號,25.046133,121.578715,17272976
比太司服飾行,cloth,信義區,核准設立,松山路119巷31號1樓,25.047554,121.579754,17518182
方登服飾名店,cloth,中正區,核准設立,羅斯福路4段44號1樓,25.0151759,121.533635,17530714
貨櫃蕃服飾行,cloth,信義區,核准設立,松山路119巷17弄18號,25.0476749,121.579919,17532234
周黃春滿服飾店,cloth,信義區,核准設立,永吉路443巷13弄17號,25.047125,121.579086,17532380
五九九服飾店,cloth,信義區,核准設立,永吉路443巷62號,25.047297,121.578262,17532591
卡蜜兒服飾,cloth,信義區,核准設立,永吉路443巷13弄19號,25.04714,121.57912,17533162
海帥童裝行,cloth,信義區,核准設立,永吉路494號,25.045169,121.57944,17533249
童顏本色童裝行,cloth,信義區,核准設立,永吉路514號1樓,25.0452778,121.5801453,17533536
富琦服飾行,cloth,南港區,核准設立,忠孝東路6段81巷18號,25.0480943,121.5840308,17550491
衣鑽服飾批發行,cloth,信義區,核准設立,松山路119巷5號,25.047553,121.578591,18089934
晶彩禮服攝影社,cloth,松山區,核准設立,延壽街11號,25.0573852,121.5686002,18102850
讚全服飾店,cloth,松山區,核准設立,民生東路5段125號1樓,25.0588716,121.5611145,18408661
金樺蒂時尚鞋坊,cloth,松山區,核准設立,八德路3段12巷70弄14號2樓,25.045407,121.5501232,18456298
衣景企業行,cloth,中山區,核准設立,中山北路1段53巷8號7樓之12,25.0491195,121.522133,18466211
名嬅精品服飾店,cloth,大安區,核准設立,大安路2段35號,25.0318839,121.5461662,19873807
伊吉米多服裝設計工作室,cloth,大安區,核准設立,忠孝東路3段248巷7弄12號1樓,25.0410205,121.5421945,20480029
宣宣服飾店,cloth,信義區,核准設立,光復南路419巷146號光復公有市場1樓12號攤位,25.0363471,121.56047759999998,20957706
聯合室內裝修業,cloth,松山區,核准設立,民生東路5段36巷4弄10號1樓,25.0577947,121.559498,21256169
漪淋服飾店,cloth,萬華區,核准設立,廣州街222號1樓,25.0366928,121.4969691,21700612
裘利安服飾店,cloth,內湖區,核准設立,成功路4段182巷6弄53號1樓,25.0831624,121.5926215,21704413
源芝服飾精品店,cloth,萬華區,核准設立,三水街82號1樓,25.0360459,121.50095,21706051
優雅服飾店,cloth,萬華區,核准設立,三水街82號1樓,25.0360459,121.50095,21706159
天琪服飾店,cloth,萬華區,核准設立,三水街86號1樓,25.0360664,121.5008051,21708327
苑蘋服飾店,cloth,萬華區,核准設立,三水街78號1樓,25.0360049,121.5015546,21708332
三友屋舶來精品服飾店,cloth,大同區,核准設立,重慶北路1段22號1樓,25.0530893,121.5148252,21709439
錄錄服飾行,cloth,士林區,核准設立,大南路20號1樓,25.0891228,121.5258478,21709780
雅格精品服飾店,cloth,大安區,核准設立,忠孝東路4段155號10樓之9,25.0417426,121.5500104,21710153
奇利內衣精品商店,cloth,中山區,核准設立,民權東路2段105號1樓,25.0627084,121.532688,21711076
冠佑服飾精品店,cloth,大安區,核准設立,光復南路180巷5號,25.0423006,121.556882,21721638
禾青晚宴服名店,cloth,中山區,核准設立,中山北路2段170號1樓,25.0635527,121.5222178,21725851
美兒精品服飾店,cloth,信義區,核准設立,文昌街320號1樓,25.0321227,121.5579844,21725888
自由自在服飾行,cloth,中正區,核准設立,信義路2段57號1樓,25.034844,121.526088,21726401
廣盛益服裝行,cloth,信義區,核准設立,松山路119巷18號,25.047312,121.579102,21730860
精品飾品店,cloth,大同區,核准設立,重慶北路1段27巷15號,25.0501478,121.51408290000002,21732311
維欣服飾店,cloth,北投區,核准設立,中央北路1段183號1樓,25.135657,121.497827,21738292
鑽石大象衣舖,cloth,萬華區,核准設立,西寧南路72之1號2樓,25.043239,121.5059649,21740656
翔琪服飾精品店,cloth,萬華區,核准設立,西寧南路72之1號,25.043239,121.5059649,21754601
時代服飾行,cloth,大同區,核准設立,太原路11巷11號,25.0496721,121.5155895,21755762
茉莉服飾店,cloth,松山區,核准設立,八德路3段12巷51弄31號1樓,25.0462649,121.5521338,21757109
奇倫服飾店,cloth,萬華區,核准設立,西寧南路48之3號,25.044379,121.506273,21758058
佳峰服飾店,cloth,信義區,核准設立,忠孝東路5段390號1樓,25.040729,121.574335,21758064
明隆服飾材料行,cloth,大同區,核准設立,承德路2段175巷3號1樓,25.058891,121.5186968,21761899
芭芭兒服飾店,cloth,中山區,核准設立,四平街55號1樓,25.0537685,121.53352209999998,21764538
嘉泰精品服飾行,cloth,中正區,核准設立,濟南路2段71之1號1樓,25.040377300000006,121.5324292,21765001
玉成鞋店,cloth,南港區,核准設立,南港路3段358號玉成公有市場第1號攤位,25.05411,121.5911219,24014807
吉茂服飾材料社,cloth,大同區,核准設立,南京西路167巷11號,25.0551032,121.51269170000002,25502775
頂好國際衣飾店,cloth,信義區,核准設立,松山路119巷30號,25.047302,121.579547,25504099
安尼童屋,cloth,中山區,核准設立,四平街55號,25.0537685,121.53352209999998,25509670
分享服飾店,cloth,大安區,核准設立,大安路1段75巷1號,25.0398967,121.5458369,25511893
衣帽間流行工作室,cloth,中山區,核准設立,中山北路2段170號8樓,25.0635527,121.5222178,25517242
宏雅服裝行,cloth,南港區,核准設立,玉成街52巷16號2樓,25.047706,121.580886,25518798
汶洋服飾行,cloth,中山區,核准設立,林森北路275號,25.055252300000006,121.5255791,25521750
織苑精品服裝店,cloth,中正區,核准設立,南昌路1段29號,25.0318342,121.5169174,25521885
美樂豬的幸福城堡服飾店,cloth,萬華區,核准設立,成都路81號7樓之2,25.043089,121.505268,25522809
豐麗服飾精品店,cloth,士林區,核准設立,中山北路5段531號1樓,25.0942275,121.527856,25533088
榕榕服飾行,cloth,中山區,核准設立,中山北路3段15之19號,25.0650409,121.522767,25533828
時尚女王童裝精品館,cloth,大安區,核准設立,忠孝東路4段216巷29號(A舖),25.0396289,121.5529531,25534447
大廷四季風流行飾品行,cloth,大同區,核准設立,重慶北路1段15巷9號,25.0501095,121.5139425,25539029
零柒參壹服飾店,cloth,大安區,核准設立,忠孝東路4段148號8樓,25.0413537,121.54973400000002,25539288
富旺服飾行,cloth,士林區,核准設立,忠誠路2段10巷21號,25.1089358,121.52892079999998,25539724
金肥嘴衣櫃企業社,cloth,萬華區,核准設立,西寧南路72之1號3樓,25.043239,121.5059649,25540567
妍園服飾精品店,cloth,文山區,核准設立,木柵路1段206號,24.9877895,121.55313429999998,25542740
皮克尼克服飾行,cloth,大安區,核准設立,泰順街40巷15號之3,25.0244169,121.530326,25543494
寶參飾品行,cloth,大同區,核准設立,太原路18號,25.0498093,121.5149545,25543874
聰明飾品行,cloth,大同區,核准設立,鄭州路29巷4之1號,25.05001,121.514297,25544374
金紅服飾店,cloth,文山區,核准設立,景文街5號,24.9932,121.5415695,25545155
緹安娜服飾店,cloth,中山區,核准設立,南京東路2段115巷18之1號,25.053183,121.533522,25546366
梨花服飾精品店,cloth,大安區,核准設立,師大路49巷13號,25.0243987,121.5292909,25546387
依縈服裝材料行,cloth,大同區,核准設立,南京西路185巷30號1樓,25.0550655,121.51253529999998,25547772
花劇服裝設計室,cloth,大同區,核准設立,承德路2段173號,25.0587459,121.518492,25547885
泰瑞莎衣坊,cloth,大安區,核准設立,延吉街126巷14號1樓,25.0402243,121.5543624,25549271
莎黛服飾名店,cloth,大安區,核准設立,敦化南路1段177巷43號,25.043095,121.55158059999998,25549292
紫瀅服裝行,cloth,萬華區,核准設立,和平西路3段102之1號,25.0350757,121.5007616,25549413
衣櫃服飾精品店,cloth,中山區,核准設立,長安西路19巷2弄25號,25.051098,121.520427,25551249
可臻服裝行,cloth,信義區,核准設立,中坡北路15巷4號,25.0448079,121.580628,25552303
廉行服飾店,cloth,萬華區,核准設立,西園路1段220巷2號,25.0348664,121.4976184,25553529
鼎好服裝行,cloth,萬華區,核准設立,西園路1段173號,25.0347223,121.4994934,25553801
安琦妮服飾行,cloth,大安區,核准設立,信義路4段58之1號,25.0330113,121.5454284,25555272
十五服飾店,cloth,士林區,核准設立,大東路18之2號,25.0885685,121.52516640000002,25555414
華漾服飾行,cloth,中正區,核准設立,寧波西街39號,25.0310562,121.5179631,25555478
樺榮服飾行,cloth,萬華區,核准設立,西寧南路72之1號3樓(11室),25.043239,121.5059649,25555765
金鑽服飾店,cloth,中正區,核准設立,羅斯福路1段44號,25.0310653,121.5192478,25555929
俏咪內衣店,cloth,松山區,核准設立,南京東路5段123巷15號,25.0523785,121.5607311,25556048
路西斐爾飾品行,cloth,松山區,核准設立,復興北路201號12樓之1,25.055759100000003,121.544358,25556716
賢洋衣飾商行,cloth,大安區,核准設立,大安路1段59號,25.0428695,121.5463485,25559018
嗎納服飾精品店,cloth,大安區,核准設立,敦化南路1段161巷56號,25.043358,121.5517601,25559349
云怡精品服飾坊,cloth,大安區,核准設立,大安路1段51巷33號,25.043225,121.547623,25560330
三弘服飾企業社,cloth,大安區,核准設立,復興南路1段135巷19號,25.0427599,121.5451852,25560958
鐵皮兔服飾店,cloth,大安區,核准設立,泰順街40巷21號,25.0244167,121.5300518,25561128
宇騏男女精品服飾店,cloth,大安區,核准設立,通化街149號1樓,25.0287378,121.5540211,25561984
金蔓谷服裝行,cloth,萬華區,核准設立,康定路352號,25.0347862,121.5010306,25562800
寶利亞精品服飾行,cloth,中正區,核准設立,沅陵街9號,25.042886,121.51233700000002,25562978
家如服飾行,cloth,文山區,核准設立,景文街91號1樓,24.991033,121.541392,25563532
新悅服飾行,cloth,大安區,核准設立,仁愛路4段439號,25.0380439,121.5568675,25563961
吉麗服裝行,cloth,信義區,核准設立,永吉路443巷13弄5號,25.047137,121.578614,25564482
卡布奈特席琳服飾精品店,cloth,大安區,核准設立,敦化南路1段160巷37號,25.043651800000006,121.5471415,25565378
翔鳳服飾精品店,cloth,信義區,核准設立,吳興街103之1號,25.018528,121.572007,25567039
歆裳時裝號,cloth,士林區,核准設立,華榮街31號,25.0958305,121.5234298,25567170
義佳服飾店,cloth,萬華區,核准設立,中華路1段114巷4號之2,25.0438189,121.508059,25568683
愛禾寢飾居家生活館,cloth,中山區,核准設立,新生北路2段76巷28號,25.057427800000006,121.5265886,25569389
麗地亞飾品行,cloth,大同區,核准設立,重慶北路1段26巷9弄8號,25.0509933,121.5131506,25569472
依殿服飾,cloth,士林區,核准設立,忠誠路2段130巷8號1樓,25.1141242,121.5315844,25569661
克洛士服飾店,cloth,大同區,核准設立,昌吉街36號,25.065765,121.5169924,25570111
強力服裝行,cloth,士林區,核准設立,延平北路5段245巷3號1樓,25.0845827,121.50943490000002,25570251
路卡兒精品飾品館,cloth,中山區,核准設立,四平街55號,25.0537685,121.53352209999998,25571131
文浩服飾坊,cloth,萬華區,核准設立,西寧南路50巷13之1號、15號,25.0444573,121.5055331,25571337
錸宣服飾精品店,cloth,大安區,核准設立,敦化南路1段161巷11號,25.0436463,121.5498605,25571483
田園衣家小舖,cloth,北投區,核准設立,中央南路1段50號,25.1321199,121.5012864,25571879
古飾洋行,cloth,大安區,核准設立,大安路1段31巷19號,25.0440521,121.5471616,25572075
非絲服飾店,cloth,大安區,核准設立,敦化南路1段161巷20號,25.0434115,121.5501221,25572292
新立騰服裝製作工作室,cloth,萬華區,核准設立,西寧南路36號2樓之118,25.0452425,121.5064943,25572477
永錡服飾行,cloth,中正區,核准設立,武昌街1段22巷22號,25.0433289,121.512201,25572814
俏米服飾店,cloth,中山區,核准設立,林森北路50號11樓,25.0484947,121.5242467,25572976
全鑫精品服飾行,cloth,士林區,核准設立,德行東路257號5樓,25.109945,121.5348205,25573412
衣公主服飾精品店,cloth,大同區,核准設立,天水路7號,25.0535539,121.51398629999998,25573763
艾美琳服裝行,cloth,萬華區,核准設立,康定路336號3樓,25.0354328,121.5011591,25574427
欣穎韓國服飾精品行,cloth,大安區,核准設立,忠孝東路4段49巷8號,25.0428429,121.545384,25575360
妮娜服飾店,cloth,大安區,核准設立,臨江街59號,25.0300216,121.5556137,25577634
婕思服飾精品館,cloth,大安區,核准設立,忠孝東路4段201號1樓,25.0416768,121.551655,25578958
楹仟精品服飾行,cloth,大安區,核准設立,延吉街164之2號,25.0390514,121.554942,25579859
嗎集服飾精品店,cloth,士林區,核准設立,中山北路7段37號1樓,25.1195593,121.5306825,25580650
奇蹟皮飾精品名店,cloth,大安區,核准設立,忠孝東路4段216巷18號,25.0404734,121.5527779,25582833
勤美服飾行,cloth,信義區,核准設立,永吉路491巷7弄31號,25.046416,121.57982,25583592
佩蒂服飾行,cloth,南港區,核准設立,中坡北路40巷1號,25.0461887,121.5808974,25586556
朝陽鞋店,cloth,松山區,核准設立,南京東路3段305號7樓,25.052009,121.546818,25586710
洗遍天下洗鞋店,cloth,內湖區,核准設立,民權東路6段84號,25.0687141,121.58574070000002,25586747
允圓服裝行,cloth,萬華區,核准設立,大理街54之1號1樓,25.034358,121.4990339,25597370
艾蕎安精品服飾店,cloth,中正區,核准設立,羅斯福路1段8號公有南門市場2樓238號百貨攤位,25.0203177,121.5285068,25600591
萊斯米網路服飾商行,cloth,信義區,核准設立,吳興街284巷22弄91號2樓,25.023048,121.561068,25612273
京萱服飾,cloth,萬華區,核准設立,峨眉街42號,25.043555,121.506441,25615905
艾之屋服飾店,cloth,中正區,核准設立,金山南路1段108之2號,25.0353702,121.5272768,25630217
慶浩服飾坊,cloth,萬華區,核准設立,西寧南路70號2樓之1,25.0435081,121.505886,25654441
啟典服飾店,cloth,大安區,核准設立,復興南路1段91號,25.0441441,121.5440586,25654532
迪亞姿精品服飾行,cloth,士林區,核准設立,社中街166號1樓,25.0908263,121.50930420000002,25654717
丹迪服飾店,cloth,北投區,核准設立,永興路1段54號,25.139498,121.50073799999998,25654955
追勢可得服飾店,cloth,大安區,核准設立,光復南路290巷68號1樓,25.0394462,121.5551691,25655080
鼎欣服飾精品坊,cloth,中正區,核准設立,羅斯福路4段52巷8號1樓,25.0147594,121.5337102,25655194
大利時裝店,cloth,萬華區,核准設立,長順街89巷3號,25.031704,121.490466,25655547
瑜瑄服飾精品店,cloth,萬華區,核准設立,西寧南路72之1號4樓,25.043239,121.5059649,25655602
鏵芳服飾行,cloth,萬華區,核准設立,萬大路480號1樓,25.019851899999995,121.497398,25656089
水漾服飾行,cloth,大同區,核准設立,重慶北路1段1號地下,25.0528239,121.515048,25656433
名曜衣著店,cloth,大安區,核准設立,師大路87號,25.0232307,121.5285488,25656638
南米國服飾精品店,cloth,大同區,核准設立,赤峰街17巷13號1樓,25.053773,121.519817,25657307
俊達服裝行,cloth,萬華區,核准設立,大理街92號1樓,25.0342225,121.4982135,25658039
雅妍服飾精品店,cloth,大安區,核准設立,羅斯福路3段251之1號,25.019207,121.530162,25658713
大統西服店,cloth,士林區,核准設立,大西路39號,25.09081,121.524424,25658777
衣紡商行,cloth,內湖區,核准設立,陽光街321巷26號5樓之10,25.072293,121.5785839,25659706
上妮雅精品服飾店,cloth,大安區,核准設立,忠孝東路4段101巷25號,25.0428737,121.5482112,25660133
仙人掌精品服飾,cloth,萬華區,核准設立,西寧南路72之1號3樓,25.043239,121.5059649,25660387
天行精品服飾商行,cloth,萬華區,核准設立,峨眉街68號,25.0440109,121.504518,25660751
潔西精品服飾店,cloth,文山區,核准設立,萬美街1段19巷2號2樓,25.0016339,121.562597,25661082
永麗服裝修改店,cloth,大安區,核准設立,大安路1段51巷36之1號,25.042967,121.547586,25661098
大來舞蹈服裝工作室,cloth,中山區,核准設立,民生東路2段54號,25.0578556,121.5294567,25661793
鐘意歐洲服飾精品店,cloth,中山區,核准設立,吉林路238號,25.0594205,121.5300904,25661864
威記洋行服飾店,cloth,士林區,核准設立,大東路30之1號,25.089058,121.5252422,25662337
罌粟花園精品服飾店,cloth,松山區,核准設立,饒河街71號,25.050335,121.5732449,25662771
經緯服飾精品坊,cloth,萬華區,核准設立,西寧南路72之1號2樓,25.043239,121.5059649,25663130
樂夥精品服飾店,cloth,大同區,核准設立,南京西路25巷4之1號1樓,25.053824,121.5203104,25664026
嘉茂服裝行,cloth,萬華區,核准設立,寶興街80巷29弄1號1樓,25.0255019,121.4938467,25664692
豪奕洗衣店,cloth,南港區,核准設立,三重路67巷2弄15號,25.0599915,121.6138388,25665257
