name,shopType,district,status,address,lat,lon,number
香草服飾店,cloth,大安區,核准設立,忠孝東路4段49巷4弄2號,25.0423127,121.5453295,25666489
金嘉麗服飾名店,cloth,松山區,核准設立,南京東路5段123巷15號,25.0523785,121.5607311,25669492
衣舞館服飾店,cloth,大安區,核准設立,龍泉街39號1樓,25.0240662,121.5294623,25671167
小閣樓服飾精品店,cloth,大安區,核准設立,泰順街50巷36號1樓,25.0231238,121.5294916,25673432
領飾館服飾,cloth,萬華區,核准設立,中華路1段112之1號1樓,25.0403893,121.4525666,25680686
潔妮斯流行飾品行,cloth,大同區,核准設立,華陰街72巷8號,25.0500929,121.514584,26207385
衣戀服飾行,cloth,信義區,核准設立,永吉路443巷1弄25號,25.045843,121.578815,26207619
貓耳朵精品服飾行,cloth,大安區,核准設立,敦化南路1段160巷16號,25.0434449,121.5477706,26207765
柚子皮飾品店,cloth,大安區,核准設立,龍泉街45號,25.023711,121.529432,26208011
眯眼兔童裝坊,cloth,信義區,核准設立,永吉路441號,25.045569,121.578291,26209362
參陸玖服飾店,cloth,中山區,核准設立,松江路123巷3號1樓,25.0530617,121.53364840000002,26210282
小提琴精品服飾店,cloth,大安區,核准設立,大安路1段53號,25.0429928,121.5463168,26211091
?享服飾行,cloth,大安區,核准設立,敦化南路1段187巷33號,25.0427631,121.5510686,26211439
采瑤服飾店,cloth,內湖區,核准設立,成功路4段182巷6弄49號,25.0832465,121.592746,26211542
栗花服飾精品店,cloth,大安區,核准設立,大安路1段49號,25.0432478,121.5463279,26211803
幸運數服飾商行,cloth,士林區,核准設立,通河西街2段145號3樓,25.0931313,121.5054534,26213561
時季服飾,cloth,南港區,核准設立,興華路30巷18、20號,25.0547804,121.6059207,26216217
沙迪思服飾店,cloth,大安區,核准設立,忠孝東路4段205巷26弄5號,25.043284600000003,121.5515065,26217406
雅提珥服飾店,cloth,大安區,核准設立,臨江街58號,25.0296852,121.55586809999998,26218496
桔梗服飾店,cloth,大安區,核准設立,大安路1段63號,25.0425549,121.54627859999998,26219050
寶貝當家童裝行,cloth,信義區,核准設立,永吉路501號1樓,25.045571,121.579615,26219087
伊渥維克服裝工作室,cloth,大安區,核准設立,信義路4段208號,25.0330507,121.551819,26219299
獨樹衣閣時尚生活館,cloth,大安區,核准設立,復興南路2段200號11樓,25.026835100000003,121.5432387,26220090
鞋屋坊,cloth,萬華區,核准設立,武昌街2段15號,25.0445239,121.5081803,26220113
貝琪服飾店,cloth,大安區,核准設立,忠孝東路4段216巷23號,25.0401109,121.5530413,26220198
雪莉禮服百貨行,cloth,士林區,核准設立,中正路235巷47號3樓,25.0938502,121.5263831,26220492
囍鵲國際服飾,cloth,大安區,核准設立,敦化南路1段161巷21號,25.0436465,121.5502263,26220583
虹晴服飾商行,cloth,信義區,核准設立,松山路173號,25.046053,121.577995,26221302
虹盛服飾商行,cloth,信義區,核准設立,松山路171巷8號,25.046073,121.5782272,26221318
旻寶貝童衣小鋪,cloth,文山區,核准設立,景興路234號4樓,24.9907249,121.543129,26221865
大洲服飾行,cloth,萬華區,核准設立,大理街20巷12號1樓,25.0338802,121.5021714,26222034
實鵬服飾行,cloth,萬華區,核准設立,環河南路1段123號3樓,25.0427998,121.5007072,26223316
衣啊衣啊喲精品童裝店,cloth,松山區,核准設立,民生東路5段202號之1,25.0582514,121.5645057,26223836
時間衣著精品店,cloth,士林區,核准設立,大東路29之1號,25.0891983,121.5251608,26223890
莎芭寶貝童裝專賣店,cloth,大安區,核准設立,大安路2段156號,25.0290298,121.54588429999998,26224461
亮堤服裝行,cloth,信義區,核准設立,松山路119巷7號3樓,25.04755,121.578672,26225356
小客廳服飾店,cloth,信義區,核准設立,永吉路491巷5弄9號,25.046234,121.57951,26226329
正大服裝材料行,cloth,大同區,核准設立,延平北路3段66巷16號3樓,25.06534,121.5101972,26226432
師大六五精品服飾店,cloth,大安區,核准設立,龍泉街65號,25.0230972,121.5293629,26226448
依閣服飾店,cloth,中山區,核准設立,中山北路3段15之13號,25.0650409,121.522767,26227024
帝兆服飾行,cloth,大安區,核准設立,忠孝東路3段248巷63號,25.0387779,121.5413969,26227066
桀晟服飾店,cloth,信義區,核准設立,永吉路443巷24號,25.046141,121.578261,26227093
焦糖可可服飾精品店,cloth,大安區,核准設立,敦化南路1段190巷10號,25.0425407,121.5479599,26227306
沈宗霖男模服飾店,cloth,萬華區,核准設立,西寧南路72之1號3樓,25.043239,121.5059649,26227312
宜利服飾店,cloth,大同區,核准設立,重慶北路1段27巷10號,25.0501989,121.5139426,26227376
亮羽服飾,cloth,大安區,核准設立,大安路1段41號,25.0437241,121.5462689,26228348
花花服飾行,cloth,信義區,核准設立,永吉路459巷5弄4號,25.0459149,121.578922,26229016
阿娜米服飾店,cloth,中山區,核准設立,大直街56號1樓,25.082644,121.546259,26229058
京柔服飾店,cloth,北投區,核准設立,石牌路2段175號,25.1185609,121.5181219,26230864
鼎浩服裝坊,cloth,信義區,核准設立,永吉路443巷3弄10號,25.045931,121.578564,26230891
幸侶服飾行,cloth,萬華區,核准設立,西園路1段111號1樓,25.0382012,121.4998685,26231245
唐殷中大尺碼服飾店,cloth,中山區,核准設立,中山北路1段127號,25.051517,121.522608,26231701
天筑服飾精品坊,cloth,信義區,核准設立,莊敬路418之2號,25.026944,121.566402,26232440
香草森林服飾精品店,cloth,信義區,核准設立,中坡北路47號,25.046234,121.580444,26232602
可祥服飾行,cloth,北投區,核准設立,光明路132之8號,25.133786,121.502307,26232912
女人們精品服飾店,cloth,大安區,核准設立,敦化南路1段163號,25.043455,121.549389,26233074
鈺方服飾精品店,cloth,中正區,核准設立,臨沂街57巷44號,25.0371219,121.531659,26233829
順成服飾實業社,cloth,中山區,核准設立,長春路20號7樓之1,25.054893600000003,121.5240014,26237493
午後家鞋店,cloth,信義區,核准設立,永吉路491巷5弄8號,25.046122,121.579428,26238802
淘樂偲衣舖子商行,cloth,內湖區,核准設立,內湖路1段591巷10弄2號,25.081447,121.5731027,26239247
唐殷中大尺碼服飾店忠孝店,cloth,大安區,核准設立,忠孝東路3段210號,25.0414579,121.5398119,26240130
永綺寢飾行,cloth,信義區,核准設立,永吉路347號,25.045644,121.576255,26241187
大樺服飾行,cloth,信義區,核准設立,松山路137號1樓、139號1樓,25.0448382,121.5799419,26242094
布雷克服飾店,cloth,大安區,核准設立,龍泉街72號,25.0233419,121.529266,26242616
媃衣歐洲服飾店,cloth,大同區,核准設立,華陰街94號1樓,25.0504588,121.5142262,26242947
巴?思精品服飾,cloth,中山區,核准設立,松江路123巷3號(1樓),25.0530617,121.53364840000002,26243214
星羽服飾,cloth,中山區,核准設立,林森北路410之3號,25.0594037,121.5253334,26244213
綺軒服飾行,cloth,信義區,核准設立,永吉路491巷9弄18號,25.0465045,121.5797377,26244728
碧瑤衣坊,cloth,文山區,核准設立,木柵路3段102巷4號,24.9881729,121.567468,26244831
妹可精品服飾店,cloth,信義區,核准設立,光復南路421號1樓,25.0364922,121.5577649,26244868
愛美麗服飾店,cloth,松山區,核准設立,饒河街185號,25.0507113,121.5758879,26245965
木木精品服飾店,cloth,北投區,核准設立,溫泉路3號,25.133916,121.502569,26246606
育儒服飾店,cloth,士林區,核准設立,大北路23號,25.0897336,121.5263555,26246676
品昱服飾行,cloth,萬華區,核准設立,峨眉街28號,25.0434132,121.5067811,26246916
谷?服飾,cloth,萬華區,核准設立,中華路1段110號地下,25.0425033,121.5081978,26247318
雨蓁服飾行,cloth,大同區,核准設立,民權西路160巷30弄31號,25.0612889,121.515335,26247915
佳泰服飾坊,cloth,大安區,核准設立,泰順街40巷30號,25.0242466,121.5299092,26248111
雪之屋服飾,cloth,萬華區,核准設立,西寧南路72之1號2樓,25.043239,121.5059649,26248344
鑫達鞋坊,cloth,中山區,核准設立,中山北路3段25之17號,25.065042,121.522787,26249771
阿玲服飾店,cloth,中山區,核准設立,四平街100號1樓,25.0535924,121.5346031,26249982
優喜服飾,cloth,大安區,核准設立,延吉街128號,25.0402194,121.5547115,26250220
邊境服飾,cloth,萬華區,核准設立,昆明街96巷17號,25.0448849,121.5046581,26251092
唐殷中大尺碼服飾店南京東店,cloth,松山區,核准設立,南京東路4段93號,25.051828,121.5543306,26251136
黑門服飾店,cloth,大安區,核准設立,龍泉街15號,25.0252345,121.52931940000002,26251311
孟雲服飾店,cloth,大安區,核准設立,師大路135巷10號1樓,25.021268,121.528332,26254491
冰衫衣角洋行,cloth,萬華區,核准設立,武昌街2段35號,25.0446376,121.5077501,26254838
上格西服企業社,cloth,萬華區,核准設立,漢口街2段54之33號1樓,25.045497,121.505941,26255294
三億服飾行,cloth,大同區,核准設立,太原路17號,25.050228,121.515221,26256028
霖衣裳服飾舖,cloth,大安區,核准設立,樂業街68號,25.0220443,121.5505098,26256527
舶尹服飾精品店,cloth,大安區,核准設立,仁愛路4段151巷13號,25.0390391,121.55186709999998,26256701
展辰服飾商行,cloth,大安區,核准設立,泰順街50巷19號,25.0232349,121.53016399999998,26257223
水金玲服飾店,cloth,內湖區,核准設立,陽光街92巷7弄6號,25.075592800000006,121.5848999,26265342
伊恩服裝設計,cloth,大安區,核准設立,忠孝東路3段10巷22號7樓,25.040837300000003,121.5333283,26283833
?蒂女孩服飾商號,cloth,大安區,核准設立,仁愛路4段345巷15弄17號,25.0390068,121.5546199,26305864
瑟邁摩服飾店,cloth,萬華區,核准設立,昆明街96巷28號,25.0448489,121.5040125,26333714
可染精品服飾店,cloth,大安區,核准設立,永康街31之2號,25.031315,121.529728,26337789
雅笛精品鞋店,cloth,大安區,核准設立,和平東路1段210號,25.02615,121.53148799999998,26338289
肜穎服飾,cloth,內湖區,核准設立,成功路4段30巷24號,25.0824964,121.591699,26338458
七彩虹服飾坊,cloth,士林區,核准設立,大南路25號,25.0890931,121.5256406,26340187
水榕榕精品服飾,cloth,北投區,核准設立,長壽路19號,25.142505,121.504457,26341236
有樂町精品服飾店,cloth,大安區,核准設立,師大路59巷5號,25.0240809,121.528918,26341593
衣姿妮百貨行,cloth,大安區,核准設立,龍泉街92號,25.0226771,121.529223,26342426
丁香服飾,cloth,文山區,核准設立,羅斯福路4段200號2樓之42,25.0109118,121.536655,26342798
精藝西服訂做專門店,cloth,萬華區,核准設立,昆明街58之2號、58之3號,25.0462102,121.5053953,26343001
轉角巴黎精品服飾店,cloth,大安區,核准設立,忠孝東路4段216巷19弄21號,25.040399,121.5540118,26344424
衣坊布行,cloth,中正區,核准設立,博愛路142號,25.042729,121.511396,26345057
吉妮時尚衣著?,cloth,文山區,核准設立,木新路3段255號,24.9810319,121.55838529999998,26347013
嗎鈉服飾精品店,cloth,士林區,核准設立,中正路232號,25.0954498,121.5257766,26347668
新宿史考特服飾,cloth,萬華區,核准設立,西寧南路72之1號,25.043239,121.5059649,26348879
弘娸服飾行,cloth,信義區,核准設立,永吉路443巷13弄21號,25.0471409,121.5792,26349119
和義服裝材料行,cloth,大同區,核准設立,環河北路2段269號2樓之3,25.070322,121.5094528,26350558
泰克服飾批發行,cloth,北投區,核准設立,中山路47號5樓,25.138585,121.5116874,26350760
玖玖精品服飾,cloth,大同區,核准設立,承德路3段51巷7號1樓,25.065316,121.5189977,26351162
愛衣裳洋坊,cloth,信義區,核准設立,吳興街220巷59弄13號,25.026815,121.5611216,26351254
織飾家小舖,cloth,信義區,核准設立,松山路462號,25.040458,121.577643,26351347
冰淇淋服飾店,cloth,大安區,核准設立,大安路1段31巷27號,25.0440988,121.5474122,26352182
蕾莎服飾精品店,cloth,中正區,核准設立,臨沂街81號,25.034414,121.527944,26352319
玥綺禮服工作室,cloth,文山區,核准設立,羅斯福路6段264號3樓,24.9916389,121.54008,26353154
彩翊服飾店,cloth,文山區,核准設立,木柵路3段105號,24.9889375,121.5681358,26355316
英蕙服飾精品商行,cloth,大安區,核准設立,永康街10號,25.0317194,121.5295149,26355596
砡綸服飾行,cloth,萬華區,核准設立,康定路348號,25.0348964,121.5010383,26356130
錢進流行服飾精品行,cloth,大同區,核准設立,涼州街1號,25.0608802,121.5142941,26356407
傑聖服裝行,cloth,萬華區,核准設立,西園路1段203巷4之1號,25.0336293,121.4997722,26356531
溫蒂舞衣材料店,cloth,大同區,核准設立,迪化街1段21號永樂公有市場3樓3033號,25.0551656,121.510283,26356595
鞋融商行,cloth,大安區,核准設立,敦化南路2段63巷53弄2號,25.0310562,121.5514337,26356954
薇之服飾精品,cloth,中山區,核准設立,天津街56之5號,25.0505344,121.5230429,26357503
谷米服飾店,cloth,大安區,核准設立,敦化南路1段187巷46號,25.0424388,121.5515489,26358165
明心服飾店,cloth,中正區,核准設立,和平西路1段57之1號,25.0269484,121.5196774,26358432
騵聚服飾店,cloth,萬華區,核准設立,武昌街2段82巷2弄2號,25.044694,121.50571399999998,26359170
婷莉服裝行,cloth,信義區,核准設立,松山路119巷1弄3號,25.0476249,121.578226,26361507
依蓮精品服飾店,cloth,文山區,核准設立,開元街26號,24.989017,121.569518,26361534
尚庭服飾店,cloth,信義區,核准設立,光復南路465號,25.0340754,121.5577064,26362436
宜佳服飾商行,cloth,萬華區,核准設立,中華路1段114巷4之8號,25.0438699,121.50782,26363076
芸梵服飾屋,cloth,內湖區,核准設立,成功路4段41巷5號,25.0810414,121.5918852,26364568
聖樺精品服飾店,cloth,中正區,核准設立,中華路2段313巷10號,25.0282201,121.506223,26364639
衣訊服裝行,cloth,萬華區,核准設立,康定路362號,25.0344032,121.5009789,26364928
瑩領服飾企業社,cloth,松山區,核准設立,復興南路1段23號,25.0466819,121.544154,26365216
采姿服裝行,cloth,大安區,核准設立,羅斯福路2段75之3號,25.0263895,121.5232832,26365454
瑞旭服飾企業社,cloth,士林區,核准設立,延平北路5段244巷21弄1號1樓,25.085051,121.510463,26366756
艾原瑟服飾店,cloth,大安區,核准設立,敦化南路1段233巷25號,25.0404296,121.550739,26367349
唐殷中大尺碼服飾店士林店,cloth,士林區,核准設立,中山北路5段515號1樓,25.0939374,121.527815,26367431
白胚衣工作室,cloth,萬華區,核准設立,環河南路2段164號2樓之5,25.0350958,121.4939298,26368017
二十八精品服飾店,cloth,萬華區,核准設立,西寧南路72之1號5樓,25.043239,121.5059649,26369613
三三一精品服飾店,cloth,萬華區,核准設立,西寧南路72之1號3樓,25.043239,121.5059649,26369640
愛麗絲鞋舖,cloth,中正區,核准設立,沅陵街２號,25.0427915,121.5130112,26369888
貝俐童裝坊,cloth,信義區,核准設立,永吉路497號,25.045576,121.579512,26370180
艾美利服飾行,cloth,萬華區,核准設立,西寧南路129號,25.044262,121.50649,26371287
潮新精品服飾行,cloth,文山區,核准設立,下崙路11巷20號4樓,24.9859429,121.559573,26372027
愛妞精品服飾店,cloth,大安區,核准設立,通化街69號,25.0303284,121.5543423,26372188
彼家服飾行,cloth,萬華區,核准設立,西寧南路70號3樓之34,25.0435081,121.505886,26372455
雅潔衣物保養店,cloth,南港區,核准設立,東新街90號,25.0464498,121.587332,26374073
楓翰精品服飾店,cloth,士林區,核准設立,華榮街24號,25.0956989,121.523569,26374284
金蔥服飾商行,cloth,大同區,核准設立,重慶北路1段22號地下之1,25.050507,121.513411,26374587
霓霓精品服飾店,cloth,中山區,核准設立,龍江路328巷21號,25.0652749,121.539453,26375185
財發發服飾精品店敦化店,cloth,大安區,核准設立,大安路1段51巷49號,25.043214000000006,121.548031,26389765
橋衣坊,cloth,士林區,核准設立,天母東路8巷90號1樓,25.1145076,121.5302137,26722853
金豐服裝材料行,cloth,文山區,核准設立,景美街1之7號,24.9940348,121.5417675,27026931
立佳服裝行,cloth,萬華區,核准設立,西藏路225號,25.0286135,121.4946643,27169304
飛宏服裝行,cloth,萬華區,核准設立,康定路370之1號1樓,25.034167,121.500727,27169509
紫晶百貨服飾行,cloth,大同區,核准設立,華陰街72巷12號,25.050014,121.514571,27180188
弘嘉服飾行,cloth,萬華區,核准設立,廣州街184號,25.0366533,121.4985586,29202785
天母嚴選服飾行,cloth,士林區,核准設立,中山北路7段48號1樓,25.1204917,121.5312636,29205973
綺俐服飾行,cloth,萬華區,核准設立,康定路243號,25.0349445,121.5014624,29215326
巷子裏的狗服飾精品店,cloth,中山區,核准設立,松江路123巷6號1樓,25.052840300000003,121.5337149,29222699
女生穿服飾精品店,cloth,大安區,核准設立,師大路83巷2號,25.0232272,121.5286111,29223493
展翼進口服飾精品店,cloth,中山區,核准設立,興安街49號,25.05632,121.541066,29223753
加一服飾店,cloth,大安區,核准設立,忠孝東路4段155號10樓之7,25.0417426,121.5500104,29227929
盈嘉流行服飾行,cloth,萬華區,核准設立,中華路1段144之3號,25.043161,121.5080755,29231000
桃太郎服裝行,cloth,信義區,核准設立,永吉路437號1樓,25.045588,121.578173,29231326
變形蟲服飾行,cloth,大安區,核准設立,敦化南路1段187巷33號,25.0427631,121.5510686,29238279
暐晨服飾行,cloth,士林區,核准設立,天母西路13巷5號1樓,25.1188542,121.5281385,29241915
千有服裝材料行,cloth,大同區,核准設立,重慶北路2段70巷17號,25.056144,121.51308600000002,29241984
亞瑪精品服飾店,cloth,大安區,核准設立,忠孝東路4段216巷15號1樓,25.0406546,121.5530206,29242421
完美女人服飾精品店,cloth,中正區,核准設立,中華路2段313巷8號1樓,25.028197100000003,121.5061628,29242581
成旺牛仔皮衣精品坊,cloth,萬華區,核准設立,桂林路臨90之2號1樓,25.0383292,121.5003585,29242864
荷衣行,cloth,士林區,核准設立,中山北路6段762號,25.1158973,121.5284403,29247235
誼銘服飾店,cloth,萬華區,核准設立,昆明街98之2號1樓,25.044587,121.5051653,29247642
冬之戀精品服飾,cloth,信義區,核准設立,文昌街322號1樓,25.0320948,121.5581686,29248641
裳蝶少女服飾行,cloth,萬華區,核准設立,西昌街190號1樓,25.0376747,121.5004931,29250147
瑄瑜服飾行,cloth,萬華區,核准設立,廣州街223巷7號3樓,25.0369952,121.4989785,29472561
欣其服裝店,cloth,萬華區,核准設立,西園路1段187之1號1樓,25.0341421,121.4995357,30173507
我愛寶貝親子童裝,cloth,松山區,核准設立,三民路68巷1號6樓之2,25.0552975,121.5642297,31814353
金莎服飾店,cloth,信義區,核准設立,松山路119巷8號,25.047325,121.578676,31819006
坦克服飾店,cloth,信義區,核准設立,永吉路459巷5弄41號,25.04602,121.579561,31826196
京信服飾店,cloth,松山區,核准設立,復興北路181號,25.0548084,121.5444479,31842724
卓泰服飾店,cloth,松山區,核准設立,南京東路5段104號,25.0512741,121.561899,31843174
碧雅詩精品服飾店,cloth,中山區,核准設立,雙城街10巷41號1樓,25.0642301,121.5231187,31843857
瑄品服飾小舖,cloth,中正區,核准設立,羅斯福路4段52巷18號,25.014491,121.5335355,31844173
金苑服飾店,cloth,大安區,核准設立,敦化南路1段161巷26號1樓,25.043408300000007,121.5503759,31844379
新鮮空氣服飾精品店,cloth,大安區,核准設立,通化街39巷62弄16號,25.030203600000004,121.5561453,31845270
三安衣舖,cloth,大安區,核准設立,潮州街98巷4之1號1樓,25.0286597,121.5251276,31847875
啾莉服飾行,cloth,信義區,核准設立,永吉路459巷3弄21號(1樓),25.0458219,121.579159,31848213
名旂服飾店,cloth,內湖區,核准設立,東湖路113巷51號,25.0706379,121.6157684,31848699
大亮服裝行,cloth,萬華區,核准設立,桂林路246巷42弄23號1樓,25.0362285,121.4920956,31850420
三隻孔雀服飾店,cloth,大安區,核准設立,忠孝東路4段205巷29弄6號,25.043046,121.5521869,31851080
喬麗歐洲服飾店,cloth,大安區,核准設立,和平東路1段198號1樓,25.026168,121.531183,31851130
衣娟精品店,cloth,文山區,核准設立,忠順街1段32號1樓,24.9840666,121.5594905,31851413
京采服裝行,cloth,萬華區,核准設立,大理街42巷2號1樓,25.0342834,121.5001304,31851981
正捷團體服裝,cloth,萬華區,核准設立,康定路364號(1樓),25.0343019,121.500937,31852216
墨水服飾店,cloth,士林區,核准設立,小東街33號,25.0893842,121.5262175,31852567
卡多利皮鞋工作坊,cloth,內湖區,核准設立,成功路4段61巷25弄12號1樓,25.0803702,121.5926304,31853051
盈利服飾店,cloth,中正區,核准設立,沅陵街19號1樓,25.042903,121.51193,31853171
佳家服飾店,cloth,士林區,核准設立,大南路110號,25.0896969,121.523833,31853398
雙魚座皮鞋店,cloth,中正區,核准設立,沅陵街24之1號,25.042728,121.51236000000002,31853432
王薏菲時裝工作室,cloth,大安區,核准設立,忠孝東路4段53之10號,25.041854,121.5454649,31854100
采妍服飾,cloth,北投區,核准設立,石牌路2段68巷2號1樓,25.1163548,121.5162628,31854158
英杰服裝工作室,cloth,松山區,核准設立,八德路2段437巷2弄2之2號,25.0486867,121.5469892,31854278
名揚生活寢飾館,cloth,北投區,核准設立,光明路119號,25.133795000000006,121.502021,31854410
微時尚服飾行,cloth,大安區,核准設立,敦化南路1段233巷64號1樓,25.0403006,121.5525068,31854657
雅綺皮飾行,cloth,中正區,核准設立,沅陵街44號,25.042742,121.511824,31855419
爾雅精品服飾,cloth,文山區,核准設立,木新路3段278巷10號,24.9819835,121.5579903,31855522
可麗欣服飾精品店,cloth,大同區,核准設立,民生西路47號捷運中山地下街B63號店舖,25.0579015,121.5206032,31856655
書妃精品服飾店,cloth,大安區,核准設立,敦化南路1段187巷75號,25.0426027,121.5525699,31857893
莉托派芮服飾店,cloth,中山區,核准設立,雙城街10巷41號1樓,25.0642301,121.5231187,31859490
豪麗服飾精品店,cloth,大安區,核准設立,大安路1段51巷4號,25.0430462,121.5464257,31859766
喜設計服飾,cloth,松山區,核准設立,民生東路5段22號1樓,25.0582137,121.5564069,31860617
如雅服飾行,cloth,大同區,核准設立,重慶北路1段22號2樓之21,25.0505502,121.5134548,31861215
凱悅服飾行,cloth,信義區,核准設立,松山路119巷1弄3號,25.0476249,121.578226,31861361
葛洛莉雅服飾店,cloth,中山區,核准設立,松江路362巷40號,25.0618974,121.53178090000002,31861974
新隆服裝行,cloth,萬華區,核准設立,艋舺大道275巷6號,25.033385,121.49758590000002,31862170
穆凱服飾店,cloth,中山區,核准設立,中山北路2段44巷21之1號,25.0551543,121.5211262,31863240
金峰山飾品行,cloth,萬華區,核准設立,和平西路3段102之1號,25.0350757,121.5007616,31864199
黑磨服飾商行,cloth,松山區,核准設立,饒河街249號,25.0509984,121.5773608,31864917
財發發服飾精品店成都店,cloth,大安區,核准設立,光復南路290巷31號1樓,25.0392162,121.5561237,31865958
克?吉服裝行,cloth,大安區,核准設立,泰順街60巷27號,25.0226189,121.529457,31866197
奕宇鞋行,cloth,大安區,核准設立,安和路1段92號,25.0346241,121.5523584,31866909
富雅美皮鞋店,cloth,中正區,核准設立,武昌街1段22巷31號,25.043234,121.512317,31867554
摩登族鞋鋪,cloth,萬華區,核准設立,西寧南路36之25、36之26號,25.045518,121.506394,31869096
亮利服裝行,cloth,萬華區,核准設立,大理街157號地下,25.0341774,121.4963649,31870072
霿羽服飾,cloth,松山區,核准設立,南京東路5段277號,25.051598,121.565761,31870116
彩雲服飾店,cloth,萬華區,核准設立,成都路20號,25.042453,121.5068399,31870657
衣櫃商行,cloth,中山區,核准設立,南京東路2段24巷8號,25.0515978,121.5288687,31871945
滌聲衣著,cloth,大安區,核准設立,敦化南路1段177巷40號,25.0429306,121.5511342,31872254
倫旺服飾店,cloth,中山區,核准設立,北安路544之1號,25.0800679,121.547947,31872347
美樂服飾店,cloth,萬華區,核准設立,中華路1段114巷3號1樓,25.0438888,121.508295,31872769
玲玲精品服飾店,cloth,內湖區,核准設立,內湖路1段323巷4弄13號,25.0828565,121.5673934,31873177
創意設計服飾行,cloth,信義區,核准設立,永吉路443巷7弄26號1樓,25.04635,121.578789,31873330
米凱精品服飾,cloth,中山區,核准設立,中山北路1段138號,25.051494,121.52198500000002,31873508
淚滴熊飾品館,cloth,大同區,核准設立,重慶北路1段26巷9弄28號.30號(1樓),25.0505135,121.5129347,31873660
哈囉優拉服飾店,cloth,大安區,核准設立,師大路139號1樓,25.0214734,121.5280943,31873747
旭虹服飾副料行,cloth,大同區,核准設立,南京西路185巷7號5樓之9,25.0545877,121.5123469,31873887
魔法衣的店,cloth,士林區,核准設立,福華路164巷9號1樓,25.104403100000006,121.5228702,31874149
上禾鞋業企業社,cloth,大同區,核准設立,民生西路300號8樓,25.0568455,121.5123282,31874204
蓁弘服裝行,cloth,信義區,核准設立,松山路119巷1弄8號,25.0476801,121.5785817,31874210
凱特服飾行,cloth,信義區,核准設立,松山路119巷21之1號,25.0379979,121.57909270000002,31874289
千轅流行精品服飾店,cloth,內湖區,核准設立,內湖路1段737巷50弄39號,25.0807574,121.57841940000002,31875148
匡晶服飾行,cloth,中山區,核准設立,中山北路2段36巷19號,25.0544015,121.5215442,31875338
品昇服飾行,cloth,北投區,核准設立,泉源路60號4樓,25.1414,121.512889,31875935
夏米服飾,cloth,松山區,核准設立,南京東路4段110之1號,25.0514669,121.5545504,31879931
進昇服裝行,cloth,萬華區,核准設立,西園路1段217號,25.0340974,121.4987962,31880058
藍翊服飾店,cloth,大安區,核准設立,臨江街32號,25.0295607,121.5563575,31881253
布雷奇精品服飾店,cloth,萬華區,核准設立,西寧南路72之1號1樓,25.043239,121.5059649,31882020
自由服飾店,cloth,信義區,核准設立,永吉路459巷7弄16號,25.046133,121.579086,31886089
韓妮衣著坊,cloth,中正區,核准設立,信陽街5之1號,25.0447081,121.5167437,31887192
