name,shopType,district,status,address,lat,lon,number
萬萬服飾店,cloth,文山區,核准設立,景中街30巷6之2號,24.9925337,121.54197340000002,31888143
立斯精品服飾店,cloth,萬華區,核准設立,昆明街96巷9號(2樓),25.0448522,121.5048652,31888262
三禾衣料坊,cloth,南港區,核准設立,八德路4段768巷3號2樓,25.0499978,121.5805848,31891837
慕樂精品服飾店,cloth,大安區,核准設立,光復南路290巷40號1樓,25.0394718,121.5560196,31910454
崔斯俏可服飾店,cloth,大安區,核准設立,光復南路260巷42號1樓,25.0403597,121.555529,31947282
櫻桃幫飾品店,cloth,信義區,核准設立,永吉路517巷8弄2號1樓,25.046441,121.580206,31947500
傑妮流行服飾舖,cloth,萬華區,核准設立,西寧南路72之1號3樓,25.043239,121.5059649,31948058
辛尼服飾店,cloth,萬華區,核准設立,西寧南路72之1號2樓,25.043239,121.5059649,31948212
裝點企業社,cloth,松山區,核准設立,健康路280號2樓,25.053962,121.56479,31948472
妍嬉服飾店,cloth,松山區,核准設立,民生東路4段97巷1弄25號1樓,25.0583116,121.5514237,31949021
米蘿服裝,cloth,大安區,核准設立,麗水街13巷10號,25.0301439,121.529028,31949471
寬園服飾名店,cloth,士林區,核准設立,福華路164巷10號1樓,25.1042261,121.52292040000002,31949872
咪絢精品服飾行,cloth,大安區,核准設立,敦化南路1段187巷37號,25.0426477,121.5512154,31950429
玫瑰園日本進口服飾行,cloth,大同區,核准設立,重慶北路一段22號2樓之36、37,25.0505502,121.5134548,31950981
新利服飾行,cloth,信義區,核准設立,永吉路459巷5弄20號,25.045915,121.579168,31951594
馨馨兒服飾商行,cloth,萬華區,核准設立,西寧南路72之1號3樓,25.043239,121.5059649,31951617
找樂子創意服飾行,cloth,中正區,核准設立,羅斯福路4段136巷1弄9號,25.0129402,121.5355072,31952046
蕎安服飾店,cloth,內湖區,核准設立,成功路4段61巷25弄14號1樓,25.0803393,121.5925403,31952622
布感衣坊,cloth,內湖區,核准設立,新明路174巷1號2樓,25.0576675,121.5855965,31952833
友諾精品服飾店,cloth,大安區,核准設立,仁愛路4段71巷28號1樓,25.0400538,121.5472055,31952910
綺麗時裝工作室,cloth,大同區,核准設立,迪化街1段21號永樂公有市場3樓3091號百貨攤位,25.0551656,121.510283,31953827
貓尾巴日韓服飾,cloth,信義區,核准設立,松德路12號6樓,25.0397253,121.5774188,31954213
東豐精品服飾店,cloth,大安區,核准設立,東豐街35號1樓,25.0361302,121.5463133,31955108
優質機能服飾店,cloth,信義區,核准設立,福德街229號1樓,25.0385837,121.5852467,31955347
鋒衣精品服飾行,cloth,士林區,核准設立,大北路41號1樓,25.0898588,121.5259353,31955607
有力精品服飾商行,cloth,中山區,核准設立,四平街67號,25.0537871,121.53399679999998,31955894
慕卡精品服飾店,cloth,大安區,核准設立,通化街9號,25.0321189,121.55434270000002,31956036
御采服飾店,cloth,信義區,核准設立,中坡南路211號,25.0412476,121.5853979,31956985
富安斯時尚服飾店,cloth,大安區,核准設立,敦化南路1段161巷3號,25.0436032,121.5495222,31957963
騏驊服飾行,cloth,萬華區,核准設立,康定路360之1號,25.03445,121.500966,31959625
水衫集服飾店,cloth,士林區,核准設立,天母東路8巷82號1樓,25.1148008,121.5303479,31960453
艾莉絲精品服飾店,cloth,松山區,核准設立,三民路113巷13號1樓,25.0578388,121.5628256,31961087
尊碩西服企業社,cloth,萬華區,核准設立,漢口街2段54之37號1樓,25.045563,121.505963,31961328
承奕服飾店,cloth,中山區,核准設立,南京東路2段115巷36號1樓,25.0532495,121.533625,31961431
麗蓁精品服飾店,cloth,士林區,核准設立,中山北路6段464號,25.1145925,121.5276814,31962282
樂比飾品坊,cloth,士林區,核准設立,大東路25之2號1樓,25.089002800000006,121.52507959999998,31962678
貝拉米服飾精品店,cloth,士林區,核准設立,中正路235巷41號,25.0941909,121.5263449,31964113
萬星服飾行,cloth,萬華區,核准設立,西寧南路70號2樓之9,25.0435081,121.505886,31981204
諾思拿鞋坊,cloth,大安區,核准設立,臨江街4號,25.0294851,121.5568835,31982077
依蕾服飾精品行,cloth,內湖區,核准設立,康寧路3段26巷12號,25.0717473,121.607921,34771717
三和興服飾店,cloth,萬華區,核准設立,漢中街50巷7號1樓,25.0441764,121.50713290000002,37906317
嚕嚕米童裝精品,cloth,文山區,核准設立,木新路3段369號,24.9801814,121.5553513,38455368
艾瑞絲服飾店,cloth,萬華區,核准設立,西寧南路72之1號2樓,25.043239,121.5059649,38455851
采禾稜服飾店,cloth,大安區,核准設立,忠孝東路4段87之16號,25.041776,121.54764,38456438
吉思緹娜服飾店,cloth,北投區,核准設立,中和街336號(1樓),25.141294,121.499542,38457844
衣們工作坊,cloth,內湖區,核准設立,東湖路126號2樓,25.0680499,121.6164407,38458816
名雅服裝行,cloth,萬華區,核准設立,萬大路1號1樓,25.0327132,121.5006447,38461299
京采精品服飾店,cloth,中山區,核准設立,南京東路1段132巷3號,25.0516773,121.5272695,38461381
杰瑞燊服飾店,cloth,北投區,核准設立,石牌路2段68巷10號,25.1163003,121.5165148,38462396
采瑜飾品店,cloth,士林區,核准設立,大南路132號,25.0899114,121.5231554,38464583
加減乘除服飾店,cloth,萬華區,核准設立,西寧南路72-1號(1樓18室),25.043239,121.5059649,38465865
鞋來風鞋店,cloth,內湖區,核准設立,東湖路113巷27號,25.069796,121.615672,38467391
角落服飾店,cloth,士林區,核准設立,文林路116號,25.0882225,121.5264105,38468336
綵葳服飾精品店,cloth,松山區,核准設立,民生東路5段212巷11號1樓,25.058229,121.5650773,38468835
奈祇服飾店,cloth,大安區,核准設立,忠孝東路4段97號地下之17,25.0417642,121.5382163,38469047
鈞瑋國際服貿商行,cloth,士林區,核准設立,大東路16之9號,25.0880849,121.5251817,38469237
威帥服飾店,cloth,大同區,核准設立,民生西路112號,25.0573789,121.51959,38470213
甜妞節慶飾品舖,cloth,大同區,核准設立,長安西路101號,25.0511927,121.5161635,38470234
茱儷雅服飾精品店,cloth,中正區,核准設立,金山南路1段104號1樓,25.0356543,121.5273519,38470706
緹郡服飾商行,cloth,士林區,核准設立,德行西路38號1樓,25.1054792,121.5234148,38470826
寶寶的家童裝店,cloth,中正區,核准設立,辛亥路1段17巷8號1樓,25.0193647,121.5278488,38470939
宣皓服飾行,cloth,松山區,核准設立,民生東路5段200號1樓,25.0587084,121.5645574,38474007
綵翊服裝行,cloth,萬華區,核准設立,西園路1段276號1樓,25.033949,121.4992773,38474055
美人座時裝社,cloth,中山區,核准設立,遼寧街45巷21號,25.0488282,121.5430125,38474597
艾法飾小鋪,cloth,士林區,核准設立,福華路164巷4號1樓,25.1042554,121.5227037,38474610
創薇服裝行,cloth,信義區,核准設立,永吉路459巷9弄17號,25.046454,121.579197,38491809
淯弼精品服飾店,cloth,大安區,核准設立,金華街156號,25.0297,121.529677,38492552
維娜精品服飾行,cloth,中正區,核准設立,寧波西街41號,25.0310357,121.517929,38494854
蕾貝加服飾店,cloth,中山區,核准設立,北安路595巷18號1樓,25.082114,121.5477568,38495805
時尚圈精品服飾,cloth,中正區,核准設立,和平西路1段64號,25.026351100000007,121.5193129,38496017
映欣精品服飾店,cloth,大安區,核准設立,復興南路1段107巷19之2號,25.0437695,121.5452041,38496781
有想法的小姐禮服店,cloth,大同區,核准設立,涼州街2號3樓之13,25.0607122,121.51419640000002,38497780
易來發精品服飾店,cloth,中山區,核准設立,長春路374號1樓,25.054404,121.542972,38499014
奧麗薇服飾店,cloth,中山區,核准設立,中山北路1段140巷10號1樓,25.0514079,121.5213751,38499160
裝備家企業社,cloth,大同區,核准設立,民族西路81號,25.0687011,121.5178269,38499422
宜禾服飾行,cloth,士林區,核准設立,大南路113號,25.0896305,121.5237512,38499507
亮妍服飾行,cloth,信義區,核准設立,松山路145號,25.046794,121.577997,38499669
著私精品服飾行,cloth,萬華區,核准設立,中華路1段114巷1號,25.044038,121.507758,38499859
好設計文創服飾,cloth,大同區,核准設立,迪化街1段9號,25.05411,121.510285,38500666
參合一服裝工作室,cloth,大安區,核准設立,大安路1段19巷39號2樓,25.0445426,121.548037,38502947
勝發禮服店,cloth,萬華區,核准設立,西寧南路36號2樓之117,25.0452425,121.5064943,38503278
名迪服飾行,cloth,文山區,核准設立,木新路3段133之1號,24.9817674,121.5618209,38504332
曼婷服飾店,cloth,大安區,核准設立,和平東路3段272號,25.021099,121.555764,38504353
艾莉緹織飾品舖,cloth,信義區,核准設立,吳興街279號1樓,25.026572,121.564151,38504543
涵舍精品服飾,cloth,大安區,核准設立,信義路4段265巷23號1樓,25.034363,121.554936,38505249
台北機能服飾店,cloth,文山區,核准設立,木柵路2段65號1樓,24.988858,121.56061,38505748
菲磨服飾商行,cloth,松山區,核准設立,饒河街113號,25.0505358,121.5742223,38506113
誠緻億服飾行,cloth,大安區,核准設立,敦化南路1段177巷10號,25.0429506,121.5497645,38506177
花花熊童裝小舖,cloth,信義區,核准設立,光復南路417號1樓之6,25.0366392,121.5577977,38507865
練習曲服飾店,cloth,大同區,核准設立,承德路1段77巷17號1樓,25.0521668,121.5180956,38508061
景美自然風格機能服飾店,cloth,文山區,核准設立,羅斯福路6段156巷2號1樓,25.000411,121.539328,38508230
桂女織服飾店,cloth,信義區,核准設立,松山路556號,25.037489,121.578126,38508631
海灘古著服飾店,cloth,大同區,核准設立,赤峰街71巷26號1樓,25.0565671,121.5202954,38509266
杉二衣服飾店,cloth,松山區,核准設立,新東街28號1樓,25.0592925,121.5660913,38509408
政儀服飾店,cloth,中山區,核准設立,松江路123巷3號,25.0530617,121.53364840000002,38510236
提拉米蘇服飾店,cloth,信義區,核准設立,永吉路439號,25.045599,121.578218,38510453
京阪精品服飾,cloth,中山區,核准設立,雙城街10巷41號1樓,25.0642301,121.5231187,38510480
艾蜜奇精品服飾店,cloth,中山區,核准設立,雙城街12巷3之2號,25.0631883,121.5244635,38511018
茹品衣舖,cloth,信義區,核准設立,忠孝東路5段790巷20弄2號1樓,25.0429409,121.581924,38513944
喬袺服飾企業社,cloth,大安區,核准設立,通化街13號,25.0320484,121.554345,38514042
漢妮流行時尚服飾行,cloth,松山區,核准設立,南京東路5段123巷15號,25.0523785,121.5607311,38514649
派思翠精品服飾店,cloth,大安區,核准設立,忠孝東路4段205巷14號,25.0424165,121.5518804,38514900
艾美立服飾行,cloth,萬華區,核准設立,漢中街50巷11號,25.044146,121.507069,38528876
俏琳琳精品服飾店,cloth,中山區,核准設立,松江路283號5樓,25.060222,121.5334757,38528881
盈佳國際流行服飾店,cloth,士林區,核准設立,大南路116號,25.0897269,121.5237265,38533391
小弟妹童裝行,cloth,信義區,核准設立,永吉路489號,25.0455849,121.579297,38548845
寶石男仕禮服行寶三店,cloth,大安區,核准設立,光復南路84號1樓,25.0445219,121.5574984,38550932
衣哲服飾店,cloth,中正區,核准設立,八德路1段46號9樓,25.0437396,121.53082240000002,38553918
麥兜精品服飾店,cloth,萬華區,核准設立,武昌街2段50巷18號1樓,25.044233,121.506854,38554563
瑪麗服飾精品店,cloth,大安區,核准設立,敦化南路1段177巷10號,25.0429506,121.5497645,38554769
茱葉特精品服飾店,cloth,大安區,核准設立,忠孝東路4段205巷29弄1號1樓,25.043193,121.5519991,38554796
嘉佳精品服飾企業,cloth,內湖區,核准設立,康寧路3段165巷14弄6號,25.0708077,121.6122771,38555325
禾荷國際衣飾,cloth,信義區,核准設立,永吉路443巷13弄6號,25.046916,121.578602,38556149
維克特傢飾館,cloth,中正區,核准設立,泉州街26號1樓,25.0264035,121.5138418,38556470
澐裳服飾精品店,cloth,中山區,核准設立,錦州街370號,25.0600978,121.5400794,38557864
友良服飾行,cloth,大安區,核准設立,安和路1段127巷29弄11號,25.0355328,121.55369650000002,38558408
全衣帆服飾店,cloth,中山區,核准設立,雙城街17巷10號1樓,25.0644488,121.5248032,38559482
豪邦球鞋用品行,cloth,萬華區,核准設立,西寧南路72之1號4樓,25.043239,121.5059649,38559820
從前從前服飾店,cloth,大安區,核准設立,復興南路1段107巷5弄8號,25.04424,121.5445785,38560734
伊衫服飾店,cloth,大安區,核准設立,通化街39巷62弄53之1號,25.0299234,121.5563225,38561213
君源服飾行,cloth,大安區,核准設立,羅斯福路3段191號,25.021088,121.528109,38562135
橙品服飾精品店,cloth,松山區,核准設立,民生東路4段75巷2號,25.058201,121.551361,38562389
樂星時裝,cloth,中正區,核准設立,?門街89之2號,25.042754,121.515034,38563113
橙品家飾生活屋,cloth,信義區,核准設立,永吉路326巷27號1樓,25.0441065,121.5755472,38563471
舒波瑞奇精品服飾,cloth,中山區,核准設立,錦西街3號,25.0604198,121.5220027,38563535
楊媽媽童裝小舖,cloth,松山區,核准設立,八德路4段660號4樓之6,25.049864000000003,121.5758318,38564794
鹿羽精品服飾店,cloth,中山區,核准設立,林森北路132號1樓,25.0513443,121.5250264,38564909
儒娜韓國服飾精品,cloth,松山區,核准設立,民生東路5段224號1樓,25.0588915,121.56551709999998,38565766
雅德服飾店,cloth,北投區,核准設立,石牌路1段164之1號,25.1143871,121.5134712,38565843
銤菈服飾店,cloth,大安區,核准設立,師大路59巷6號,25.0238307,121.528865,38565908
歐雅寶飾坊,cloth,中正區,核准設立,信義路2段59號,25.034819,121.52613999999998,38566337
瑜千進口服飾專門店,cloth,士林區,核准設立,天母西路3之25號,25.118591,121.529231,38566358
艾密齊服飾坊,cloth,中山區,核准設立,合江街135號1樓,25.0615805,121.5393831,38566619
衣帽間精品服飾店,cloth,大安區,核准設立,羅斯福路3段283巷36號4樓之2,25.0194492,121.5318148,38566863
藜花服飾精品店,cloth,大安區,核准設立,師大路49巷13號,25.0243987,121.5292909,38568258
卡絲莉精品服飾店,cloth,中山區,核准設立,松江路226巷16之2號1樓,25.0583996,121.5315897,38568362
藝邦服飾店,cloth,中山區,核准設立,南京東路2段176號1樓,25.0516609,121.534972,38569284
洪白服飾店,cloth,大安區,核准設立,安東街40巷7號,25.044189000000006,121.541859,38570135
洪勝美服裝行,cloth,萬華區,核准設立,西園路1段181之1號,25.0343497,121.4995297,38570661
大世界服飾,cloth,中正區,核准設立,汀州路2段339號1樓,25.0212595,121.5252685,38571351
緯縈服飾實業開發店,cloth,內湖區,核准設立,成功路4段168號9樓之2,25.0831939,121.5929564,38572345
吉驪服裝行,cloth,大同區,核准設立,重慶北路1段22號地下之16、地下之15,25.081781600000006,121.5129575,38572491
歐哈那服飾店,cloth,大安區,核准設立,敦化南路1段161巷3號1樓,25.0436032,121.5495222,38572751
穎芃服飾店,cloth,中正區,核准設立,武昌街1段16巷16號1樓,25.043225,121.512545,38573040
栗花服飾精品店忠孝分店,cloth,大安區,核准設立,復興南路1段135巷31號,25.042736,121.5455668,38573098
大衛寢飾家居館,cloth,士林區,核准設立,克強路28號1樓,25.1091067,121.5233485,38573175
萊福服飾店,cloth,士林區,核准設立,大南路117號1樓,25.0896577,121.5236631,38573323
娜雅服飾店,cloth,萬華區,核准設立,成都路29號,25.042666,121.506814,38573371
如心服飾店,cloth,士林區,核准設立,基河路34號,25.0837868,121.5245559,38573793
鉑澄服飾坊,cloth,大安區,核准設立,忠孝東路4段97號2樓之24,25.0417524,121.5478903,38575103
百柏成衣店,cloth,士林區,核准設立,中山北路7段58號,25.1207707,121.5313931,38577165
炳安服裝店,cloth,萬華區,核准設立,永福街63號,25.0386733,121.5033941,38577236
瑪娜精品服飾店,cloth,內湖區,核准設立,民權東路6段431號,25.0715763,121.60423459999998,38577860
欣嵐服裝行,cloth,萬華區,核准設立,大理街42之6號1樓,25.0344186,121.4999311,38578349
荷比馬流行飾品店,cloth,大同區,核准設立,鄭州路29巷2號1樓,25.0497419,121.514215,38578452
富鈺服飾企業社,cloth,中正區,核准設立,三元街200號1樓,25.0276581,121.5119467,38578930
大蕙服飾店,cloth,中山區,核准設立,林森北路96號1樓,25.0499602,121.524578,38579017
皇服精品店,cloth,大安區,核准設立,仁愛路4段122巷61號,25.0337252,121.5503287,38579781
伊勢貝精品服飾店,cloth,大安區,核准設立,和平東路3段68之1號,25.024399,121.550077,38580133
朝暐球鞋用品行,cloth,士林區,核准設立,小東街23號,25.0891766,121.526132,38580703
放風箏服飾店,cloth,萬華區,核准設立,成都路31號,25.042675,121.506762,38580886
和芬一起服飾店,cloth,中山區,核准設立,雙城街12巷16之3號,25.065336,121.5241711,38581528
樂海芮服飾行,cloth,大安區,核准設立,敦化南路1段160巷40號,25.0434503,121.5471118,38581745
弘晴服裝行,cloth,信義區,核准設立,永吉路459巷5弄2號,25.045919,121.578887,38582060
金韋服飾精品店敦南分店,cloth,大安區,核准設立,敦化南路1段187巷67、69號,25.0429534,121.5522942,38599169
韓飾飾品商行,cloth,信義區,核准設立,永吉路443巷5弄7號,25.046247,121.578583,38599560
無敵服飾精品店,cloth,信義區,核准設立,永吉路491巷5弄17號,25.046245000000006,121.579617,38632553
生生韓國女裝行,cloth,信義區,核准設立,永吉路459巷7弄25號,25.046247,121.579228,38645591
帕里服飾店,cloth,南港區,核准設立,玉成街14之11號,25.050531,121.581087,38649421
韓貴精品服飾店,cloth,萬華區,核准設立,環河南路2段122號2樓,25.0364957,121.4951876,41056359
東京直販進口精品服飾,cloth,松山區,核准設立,復興南路1段45號2樓之1,25.0455624,121.5441253,41058201
米索精品服飾企業社,cloth,文山區,核准設立,興隆路4段58巷1號5樓,24.9854097,121.5612012,41377731
帛姿服飾,cloth,大安區,核准設立,金山南路2段25之1號,25.0329438,121.52846370000002,42268789
芃羽精品服飾店,cloth,大安區,核准設立,敦化南路1段177巷15號,25.0431592,121.550145,42269366
純璉服飾店,cloth,大安區,核准設立,忠孝東路4段248巷29號1樓,25.0396283,121.5541533,42270477
曉福飾商行,cloth,大同區,核准設立,重慶北路1段26巷9弄3之3號,25.0511904,121.5133432,42270791
泊錞衣店,cloth,中山區,核准設立,中山北路1段138號,25.051494,121.52198500000002,42272236
潔麗服飾行,cloth,信義區,核准設立,永吉路443巷13弄14號,25.0469229,121.578963,42272377
阿諾斯黛爾精品服飾店,cloth,大安區,核准設立,大安路1段53號,25.0429928,121.5463168,42272691
塞維爾服飾工作室,cloth,萬華區,核准設立,開封街2段62之1號,25.046751,121.506743,42273586
大東八八服飾行,cloth,士林區,核准設立,大東路8號,25.0871994,121.5253874,42274608
千瑩服飾店,cloth,士林區,核准設立,承德路4段35號1樓,25.080918,121.522835,42275178
瑞丹服飾商行,cloth,大同區,核准設立,南京西路18巷26號1樓,25.0508649,121.520103,42275450
雅依服飾小舖,cloth,內湖區,核准設立,成功路4段60號1樓,25.0825496,121.5924879,42275901
昱昶服飾行,cloth,萬華區,核准設立,成都路35號,25.042694,121.506678,42276937
小象洗衣店,cloth,文山區,核准設立,興隆路1段55巷6號,25.003696100000006,121.5414455,42277302
綺儷服飾店,cloth,士林區,核准設立,大東路27號1樓,25.089174300000003,121.5251255,42277865
豔莉服飾行,cloth,信義區,核准設立,松山路119巷17弄6號,25.0476849,121.579462,42278061
可瑞衣坊,cloth,中正區,核准設立,愛國東路106之1號1樓,25.0317711,121.5273633,42278111
永彩飾坊,cloth,大同區,核准設立,延平北路2段247巷18號5樓,25.062216,121.5120122,42278484
創造力創意服飾,cloth,信義區,核准設立,松山路117號,25.047561,121.578005,42278490
艾綠絲香草服飾,cloth,信義區,核准設立,吳興街19號,25.0316475,121.5597791,42281349
興麗服飾行,cloth,文山區,核准設立,保儀路29號1樓,24.988055,121.56873799999998,42281376
愛無限服飾店,cloth,大安區,核准設立,忠孝東路4段205巷26弄6號,25.0432164,121.55145790000002,42281896
朵米娜歐日韓精品服飾,cloth,松山區,核准設立,民生東路5段36巷4弄49號1樓,25.0579967,121.5597902,42281930
千雅服飾行,cloth,信義區,核准設立,松山路119巷1弄15號,25.0478597,121.57868909999998,42282380
小彎荳服飾精品店,cloth,士林區,核准設立,德行東路11號,25.1068146,121.5255242,42282924
鹿町三樂集服飾商行,cloth,北投區,核准設立,中和街368號19樓之3,25.141997,121.499116,42283374
心飾力企業社,cloth,大安區,核准設立,大安路1段53號,25.0429928,121.5463168,42283445
艾卡米菈服飾店,cloth,大安區,核准設立,忠孝東路4段97號2樓之22,25.0417524,121.5478903,42283775
笪新寢飾名店,cloth,南港區,核准設立,忠孝東路7段586號1樓,25.052790100000006,121.6146218,42284373
忻悅服飾店,cloth,內湖區,核准設立,內湖路1段411巷11號,25.0822057,121.5712122,42284388
雙倍七服飾店,cloth,大安區,核准設立,大安路1段31巷38號1樓,25.0439215,121.5473495,42284599
該該貝比服飾店,cloth,信義區,核准設立,忠孝東路5段372巷27弄77之2號1樓,25.0396843,121.5765321,42285231
奇樂精品服飾,cloth,中山區,核准設立,復興北路66號,25.0507027,121.5439226,42285416
佳美飾品行,cloth,大同區,核准設立,重慶北路1段26巷56號,25.0509643,121.512457,42285561
鸚舞服飾行,cloth,南港區,核准設立,中坡北路68號1樓,25.047168,121.580948,42285632
麗爾服飾店,cloth,信義區,核准設立,永吉路443巷3弄16號,25.045928,121.578657,42285767
天絲服飾店,cloth,內湖區,核准設立,成功路4段30巷47號,25.0824497,121.59213590000002,42285788
日穠豐衣企業社,cloth,北投區,核准設立,溫泉路68巷2號,25.134858,121.505233,42285915
靡日服裝工作室,cloth,萬華區,核准設立,貴陽街二段29巷16號,25.0402295,121.5052388,42286230
佳依服裝行,cloth,信義區,核准設立,永吉路459巷7弄13號,25.046257,121.579086,42286415
玫瑰童話商行,cloth,松山區,核准設立,南京東路5段123巷4弄2號,25.0524833,121.56087209999998,42286702
珊佳服飾店,cloth,士林區,核准設立,福華路128巷2號1樓,25.1028277,121.5228488,42286941
妮軒服飾店,cloth,信義區,核准設立,永吉路443巷5弄4號,25.046137,121.578471,42287809
艾蜜娸精品服飾,cloth,士林區,核准設立,士東路105號1樓,25.1121034,121.5298401,42287890
名瑩服飾行,cloth,萬華區,核准設立,西寧南路129號,25.044262,121.50649,42288053
韋皇服飾店,cloth,士林區,核准設立,中正路216號,25.0955432,121.52617340000002,42288173
丁沛然服飾店,cloth,大同區,核准設立,歸綏街97巷24號3樓之1,25.0595189,121.5157481,42289356
蕾菈服飾精品店,cloth,松山區,核准設立,南京東路3段256巷57號,25.0491033,121.5445713,42289980
韓妮服飾企業社,cloth,士林區,核准設立,天母西路3號1樓之11,25.1185873,121.5292979,42291212
莉安服飾店,cloth,北投區,核准設立,光明路129號,25.133954,121.502158,42291402
溫妮服飾行,cloth,士林區,核准設立,德行東路11號,25.1068146,121.5255242,42291992
同欣圓服飾開發工作室,cloth,萬華區,核准設立,西寧南路72之1號4樓,25.043239,121.5059649,42292726
尚峰服飾店,cloth,南港區,核准設立,忠孝東路6段410號,25.0499764,121.5928682,42295152
小姐女孩服飾店,cloth,大安區,核准設立,敦化南路1段187巷75之1號,25.042613,121.55259879999998,42295688
開紅時尚衣坊,cloth,中山區,核准設立,中山北路2段20巷14號4樓,25.0534816,121.5212568,42295934
俏巧服飾,cloth,中山區,核准設立,四平街92號1樓,25.0535847,121.5344592,42296069
飛飛鞋店,cloth,中正區,核准設立,武昌街1段65號1樓,25.044236,121.510398,42296862
寶瑪服飾企業社,cloth,松山區,核准設立,復興北路313巷30之1號,25.0588398,121.5463723,42297089
黑糖妞妞服飾店,cloth,中山區,核准設立,民生東路2段148號,25.057812100000003,121.5323235,42297665
愛比門服飾,cloth,大安區,核准設立,龍泉街59號,25.023338,121.5294169,42298783
雲裳服飾精品坊,cloth,內湖區,核准設立,成功路4段20巷18號,25.081565,121.591085,42308255
儷坊服飾店,cloth,內湖區,核准設立,東湖路1號1樓,25.0689932,121.6122699,42329300
維塔國際精品服飾店,cloth,中山區,核准設立,南京東路2段115巷18號1樓,25.0531494,121.5335232,42335106
伊賞服裝行,cloth,萬華區,核准設立,艋舺大道120巷12號,25.0318833,121.5014031,42335513
春裳服飾店,cloth,中山區,核准設立,五常街53巷9號,25.064855,121.53969,42337435
三之六手工鞋店,cloth,中正區,核准設立,羅斯福路4段16號,25.0157197,121.5330248,42337575
立芳服飾,cloth,士林區,核准設立,大東路32號,25.0891298,121.5252656,42339187
樓梯強服飾店,cloth,士林區,核准設立,大東路26號,25.0889274,121.5251934,42339356
艾美俐服飾行,cloth,大安區,核准設立,泰順街40巷40號1樓,25.0242078,121.5295025,42339573
勝田騎士服飾用品專賣店,cloth,文山區,核准設立,木柵路2段47號1樓,24.9888896,121.5598912,42339784
昱大服飾行,cloth,大安區,核准設立,大安路1段63號,25.0425549,121.54627859999998,42339813
優蒂服飾店,cloth,中山區,核准設立,南京西路8號1樓,25.0522221,121.521762,42339840
南瓜車服飾行,cloth,信義區,核准設立,中坡北路43巷4號,25.046145000000006,121.580356,42339980
靚彩服飾店,cloth,大安區,核准設立,復興南路2段148巷46號,25.0285022,121.54154979999998,42340023
銨鉑花園精品服飾店,cloth,中山區,核准設立,中山北路2段96巷22號,25.059829,121.5217094,42340564
仟翔服飾行,cloth,信義區,核准設立,永吉路443巷3弄6號,25.045933,121.578505,42341613
法優服飾商行,cloth,信義區,核准設立,永吉路468巷17弄39號2樓,25.044873000000006,121.579922,42342113
靜瑟服飾精品店,cloth,大同區,核准設立,南京西路25巷46號,25.0572262,121.5204646,42342866
米吉服飾店,cloth,信義區,核准設立,松山路119巷17弄18號,25.0476749,121.579919,42343653
