name,shopType,district,status,address,lat,lon,number,state_code
喬袺服飾企業社,cloth,大安區,核准設立,通化街13號,25.0320484,121.554345,38514042,553526925
漢妮流行時尚服飾行,cloth,松山區,核准設立,南京東路5段123巷15號,25.0523785,121.5607311,38514649,554026976
派思翠精品服飾店,cloth,大安區,核准設立,忠孝東路4段205巷14號,25.0424165,121.5518804,38514900,553826951
艾美立服飾行,cloth,萬華區,核准設立,漢中街50巷11號,25.044146,121.507069,38528876,553826946
俏琳琳精品服飾店,cloth,中山區,核准設立,松江路283號5樓,25.060222,121.5334757,38528881,554226987
盈佳國際流行服飾店,cloth,士林區,核准設立,大南路116號,25.0897269,121.5237265,38533391,554827031
小弟妹童裝行,cloth,信義區,核准設立,永吉路489號,25.0455849,121.579297,38548845,553826965
寶石男仕禮服行寶三店,cloth,大安區,核准設立,光復南路84號1樓,25.0445219,121.5574984,38550932,553826958
衣哲服飾店,cloth,中正區,核准設立,八德路1段46號9樓,25.0437396,121.53082240000002,38553918,553826950
麥兜精品服飾店,cloth,萬華區,核准設立,武昌街2段50巷18號1樓,25.044233,121.506854,38554563,553826946
瑪麗服飾精品店,cloth,大安區,核准設立,敦化南路1段177巷10號,25.0429506,121.5497645,38554769,553826952
茱葉特精品服飾店,cloth,大安區,核准設立,忠孝東路4段205巷29弄1號1樓,25.043193,121.5519991,38554796,553826953
嘉佳精品服飾企業,cloth,內湖區,核准設立,康寧路3段165巷14弄6號,25.0708077,121.6122771,38555325,554427023
禾荷國際衣飾,cloth,信義區,核准設立,永吉路443巷13弄6號,25.046916,121.578602,38556149,553926968
維克特傢飾館,cloth,中正區,核准設立,泉州街26號1樓,25.0264035,121.5138418,38556470,553426901
澐裳服飾精品店,cloth,中山區,核准設立,錦州街370號,25.0600978,121.5400794,38557864,554126988
友良服飾行,cloth,大安區,核准設立,安和路1段127巷29弄11號,25.0355328,121.55369650000002,38558408,553626934
全衣帆服飾店,cloth,中山區,核准設立,雙城街17巷10號1樓,25.0644488,121.5248032,38559482,554226993
豪邦球鞋用品行,cloth,萬華區,核准設立,西寧南路72之1號4樓,25.043239,121.5059649,38559820,553826943
從前從前服飾店,cloth,大安區,核准設立,復興南路1段107巷5弄8號,25.04424,121.5445785,38560734,553826954
伊衫服飾店,cloth,大安區,核准設立,通化街39巷62弄53之1號,25.0299234,121.5563225,38561213,553526920
君源服飾行,cloth,大安區,核准設立,羅斯福路3段191號,25.021088,121.528109,38562135,553326888
橙品服飾精品店,cloth,松山區,核准設立,民生東路4段75巷2號,25.058201,121.551361,38562389,554126987
樂星時裝,cloth,中正區,核准設立,?門街89之2號,25.042754,121.515034,38563113,553826944
橙品家飾生活屋,cloth,信義區,核准設立,永吉路326巷27號1樓,25.0441065,121.5755472,38563471,553826961
舒波瑞奇精品服飾,cloth,中山區,核准設立,錦西街3號,25.0604198,121.5220027,38563535,554226984
楊媽媽童裝小舖,cloth,松山區,核准設立,八德路4段660號4樓之6,25.049864000000003,121.5758318,38564794,553926974
鹿羽精品服飾店,cloth,中山區,核准設立,林森北路132號1樓,25.0513443,121.5250264,38564909,554026966
儒娜韓國服飾精品,cloth,松山區,核准設立,民生東路5段224號1樓,25.0588915,121.56551709999998,38565766,554126991
雅德服飾店,cloth,北投區,核准設立,石牌路1段164之1號,25.1143871,121.5134712,38565843,555327049
銤菈服飾店,cloth,大安區,核准設立,師大路59巷6號,25.0238307,121.528865,38565908,553326896
歐雅寶飾坊,cloth,中正區,核准設立,信義路2段59號,25.034819,121.52613999999998,38566337,553626926
瑜千進口服飾專門店,cloth,士林區,核准設立,天母西路3之25號,25.118591,121.529231,38566358,555427054
艾密齊服飾坊,cloth,中山區,核准設立,合江街135號1樓,25.0615805,121.5393831,38566619,554226991
衣帽間精品服飾店,cloth,大安區,核准設立,羅斯福路3段283巷36號4樓之2,25.0194492,121.5318148,38566863,553326884
藜花服飾精品店,cloth,大安區,核准設立,師大路49巷13號,25.0243987,121.5292909,38568258,553426898
卡絲莉精品服飾店,cloth,中山區,核准設立,松江路226巷16之2號1樓,25.0583996,121.5315897,38568362,554126983
藝邦服飾店,cloth,中山區,核准設立,南京東路2段176號1樓,25.0516609,121.534972,38569284,554026969
洪白服飾店,cloth,大安區,核准設立,安東街40巷7號,25.04418900000001,121.541859,38570135,553826954
洪勝美服裝行,cloth,萬華區,核准設立,西園路1段181之1號,25.0343497,121.4995297,38570661,553626919
大世界服飾,cloth,中正區,核准設立,汀州路2段339號1樓,25.0212595,121.5252685,38571351,553326888
緯縈服飾實業開發店,cloth,內湖區,核准設立,成功路4段168號9樓之2,25.0831939,121.5929564,38572345,554727038
吉驪服裝行,cloth,大同區,核准設立,重慶北路1段22號地下之16、地下之15,25.08178160000001,121.5129575,38572491,554627018
歐哈那服飾店,cloth,大安區,核准設立,敦化南路1段161巷3號1樓,25.0436032,121.5495222,38572751,553826954
穎芃服飾店,cloth,中正區,核准設立,武昌街1段16巷16號1樓,25.043225,121.512545,38573040,553826945
栗花服飾精品店忠孝分店,cloth,大安區,核准設立,復興南路1段135巷31號,25.042736,121.5455668,38573098,553826951
大衛寢飾家居館,cloth,士林區,核准設立,克強路28號1樓,25.1091067,121.5233485,38573175,555227048
萊福服飾店,cloth,士林區,核准設立,大南路117號1樓,25.0896577,121.5236631,38573323,554827030
娜雅服飾店,cloth,萬華區,核准設立,成都路29號,25.042666,121.506814,38573371,553826942
如心服飾店,cloth,士林區,核准設立,基河路34號,25.0837868,121.5245559,38573793,554727023
鉑澄服飾坊,cloth,大安區,核准設立,忠孝東路4段97號2樓之24,25.0417524,121.5478903,38575103,553726949
百柏成衣店,cloth,士林區,核准設立,中山北路7段58號,25.1207707,121.5313931,38577165,555527055
炳安服裝店,cloth,萬華區,核准設立,永福街63號,25.0386733,121.5033941,38577236,553726931
瑪娜精品服飾店,cloth,內湖區,核准設立,民權東路6段431號,25.0715763,121.60423459999998,38577860,554427023
欣嵐服裝行,cloth,萬華區,核准設立,大理街42之6號1樓,25.0344186,121.4999311,38578349,553626920
荷比馬流行飾品店,cloth,大同區,核准設立,鄭州路29巷2號1樓,25.0497419,121.514215,38578452,553926960
富鈺服飾企業社,cloth,中正區,核准設立,三元街200號1樓,25.0276581,121.5119467,38578930,553426904
大蕙服飾店,cloth,中山區,核准設立,林森北路96號1樓,25.0499602,121.524578,38579017,553926963
皇服精品店,cloth,大安區,核准設立,仁愛路4段122巷61號,25.0337252,121.5503287,38579781,553626929
伊勢貝精品服飾店,cloth,大安區,核准設立,和平東路3段68之1號,25.024399,121.550077,38580133,553426903
朝暐球鞋用品行,cloth,士林區,核准設立,小東街23號,25.0891766,121.526132,38580703,554827030
放風箏服飾店,cloth,萬華區,核准設立,成都路31號,25.042675,121.506762,38580886,553826942
和芬一起服飾店,cloth,中山區,核准設立,雙城街12巷16之3號,25.065336,121.5241711,38581528,554326994
樂海芮服飾行,cloth,大安區,核准設立,敦化南路1段160巷40號,25.0434503,121.5471118,38581745,553826953
弘晴服裝行,cloth,信義區,核准設立,永吉路459巷5弄2號,25.045919,121.578887,38582060,553826966
金韋服飾精品店敦南分店,cloth,大安區,核准設立,敦化南路1段187巷67、69號,25.0429534,121.5522942,38599169,553826953
韓飾飾品商行,cloth,信義區,核准設立,永吉路443巷5弄7號,25.046247,121.578583,38599560,553826967
無敵服飾精品店,cloth,信義區,核准設立,永吉路491巷5弄17號,25.04624500000001,121.579617,38632553,553826967
生生韓國女裝行,cloth,信義區,核准設立,永吉路459巷7弄25號,25.046247,121.579228,38645591,553826967
帕里服飾店,cloth,南港區,核准設立,玉成街14之11號,25.050531,121.581087,38649421,553926977
韓貴精品服飾店,cloth,萬華區,核准設立,環河南路2段122號2樓,25.0364957,121.4951876,41056359,553626924
東京直販進口精品服飾,cloth,松山區,核准設立,復興南路1段45號2樓之1,25.0455624,121.5441253,41058201,553826957
米索精品服飾企業社,cloth,文山區,核准設立,興隆路4段58巷1號5樓,24.9854097,121.5612012,41377731,552526771
帛姿服飾,cloth,大安區,核准設立,金山南路2段25之1號,25.0329438,121.52846370000002,42268789,553526922
芃羽精品服飾店,cloth,大安區,核准設立,敦化南路1段177巷15號,25.0431592,121.550145,42269366,553826953
純璉服飾店,cloth,大安區,核准設立,忠孝東路4段248巷29號1樓,25.0396283,121.5541533,42270477,553726945
曉福飾商行,cloth,大同區,核准設立,重慶北路1段26巷9弄3之3號,25.0511904,121.5133432,42270791,554026963
泊錞衣店,cloth,中山區,核准設立,中山北路1段138號,25.051494,121.52198500000002,42272236,554026966
潔麗服飾行,cloth,信義區,核准設立,永吉路443巷13弄14號,25.0469229,121.578963,42272377,553926968
阿諾斯黛爾精品服飾店,cloth,大安區,核准設立,大安路1段53號,25.0429928,121.5463168,42272691,553826952
塞維爾服飾工作室,cloth,萬華區,核准設立,開封街2段62之1號,25.046751,121.506743,42273586,553926952
大東八八服飾行,cloth,士林區,核准設立,大東路8號,25.0871994,121.5253874,42274608,554727028
千瑩服飾店,cloth,士林區,核准設立,承德路4段35號1樓,25.080918,121.522835,42275178,554627019
瑞丹服飾商行,cloth,大同區,核准設立,南京西路18巷26號1樓,25.0508649,121.520103,42275450,553926964
雅依服飾小舖,cloth,內湖區,核准設立,成功路4段60號1樓,25.0825496,121.5924879,42275901,554627037
昱昶服飾行,cloth,萬華區,核准設立,成都路35號,25.042694,121.506678,42276937,553826942
小象洗衣店,cloth,文山區,核准設立,興隆路1段55巷6號,25.00369610000001,121.5414455,42277302,552926834
綺儷服飾店,cloth,士林區,核准設立,大東路27號1樓,25.089174300000003,121.5251255,42277865,554827030
豔莉服飾行,cloth,信義區,核准設立,松山路119巷17弄6號,25.0476849,121.579462,42278061,553926970
可瑞衣坊,cloth,中正區,核准設立,愛國東路106之1號1樓,25.0317711,121.5273633,42278111,553526919
永彩飾坊,cloth,大同區,核准設立,延平北路2段247巷18號5樓,25.062216,121.5120122,42278484,554226986
創造力創意服飾,cloth,信義區,核准設立,松山路117號,25.047561,121.578005,42278490,553926969
艾綠絲香草服飾,cloth,信義區,核准設立,吳興街19號,25.0316475,121.5597791,42281349,553526925
興麗服飾行,cloth,文山區,核准設立,保儀路29號1樓,24.988055,121.56873799999998,42281376,552626783
愛無限服飾店,cloth,大安區,核准設立,忠孝東路4段205巷26弄6號,25.0432164,121.55145790000002,42281896,553826953
朵米娜歐日韓精品服飾,cloth,松山區,核准設立,民生東路5段36巷4弄49號1樓,25.0579967,121.5597902,42281930,554126988
千雅服飾行,cloth,信義區,核准設立,松山路119巷1弄15號,25.0478597,121.57868909999998,42282380,553926970
小彎荳服飾精品店,cloth,士林區,核准設立,德行東路11號,25.1068146,121.5255242,42282924,555227047
鹿町三樂集服飾商行,cloth,北投區,核准設立,中和街368號19樓之3,25.141997,121.499116,42283374,556027049
心飾力企業社,cloth,大安區,核准設立,大安路1段53號,25.0429928,121.5463168,42283445,553826952
艾卡米菈服飾店,cloth,大安區,核准設立,忠孝東路4段97號2樓之22,25.0417524,121.5478903,42283775,553726949
笪新寢飾名店,cloth,南港區,核准設立,忠孝東路7段586號1樓,25.05279010000001,121.6146218,42284373,554026989
忻悅服飾店,cloth,內湖區,核准設立,內湖路1段411巷11號,25.0822057,121.5712122,42284388,554627032
雙倍七服飾店,cloth,大安區,核准設立,大安路1段31巷38號1樓,25.0439215,121.5473495,42284599,553826954
該該貝比服飾店,cloth,信義區,核准設立,忠孝東路5段372巷27弄77之2號1樓,25.0396843,121.5765321,42285231,553726950
奇樂精品服飾,cloth,中山區,核准設立,復興北路66號,25.0507027,121.5439226,42285416,553926969
佳美飾品行,cloth,大同區,核准設立,重慶北路1段26巷56號,25.0509643,121.512457,42285561,553926963
鸚舞服飾行,cloth,南港區,核准設立,中坡北路68號1樓,25.047168,121.580948,42285632,553926969
麗爾服飾店,cloth,信義區,核准設立,永吉路443巷3弄16號,25.045928,121.578657,42285767,553826966
天絲服飾店,cloth,內湖區,核准設立,成功路4段30巷47號,25.0824497,121.59213590000002,42285788,554627037
日穠豐衣企業社,cloth,北投區,核准設立,溫泉路68巷2號,25.134858,121.505233,42285915,555827051
靡日服裝工作室,cloth,萬華區,核准設立,貴陽街二段29巷16號,25.0402295,121.5052388,42286230,553726936
佳依服裝行,cloth,信義區,核准設立,永吉路459巷7弄13號,25.046257,121.579086,42286415,553826967
玫瑰童話商行,cloth,松山區,核准設立,南京東路5段123巷4弄2號,25.0524833,121.56087209999998,42286702,554026977
珊佳服飾店,cloth,士林區,核准設立,福華路128巷2號1樓,25.1028277,121.5228488,42286941,555127043
妮軒服飾店,cloth,信義區,核准設立,永吉路443巷5弄4號,25.046137,121.578471,42287809,553826966
艾蜜娸精品服飾,cloth,士林區,核准設立,士東路105號1樓,25.1121034,121.5298401,42287890,555327051
名瑩服飾行,cloth,萬華區,核准設立,西寧南路129號,25.044262,121.50649,42288053,553826946
韋皇服飾店,cloth,士林區,核准設立,中正路216號,25.0955432,121.52617340000002,42288173,554927037
丁沛然服飾店,cloth,大同區,核准設立,歸綏街97巷24號3樓之1,25.0595189,121.5157481,42289356,554126981
蕾菈服飾精品店,cloth,松山區,核准設立,南京東路3段256巷57號,25.0491033,121.5445713,42289980,553926966
韓妮服飾企業社,cloth,士林區,核准設立,天母西路3號1樓之11,25.1185873,121.5292979,42291212,555427054
莉安服飾店,cloth,北投區,核准設立,光明路129號,25.133954,121.502158,42291402,555827051
溫妮服飾行,cloth,士林區,核准設立,德行東路11號,25.1068146,121.5255242,42291992,555227047
同欣圓服飾開發工作室,cloth,萬華區,核准設立,西寧南路72之1號4樓,25.043239,121.5059649,42292726,553826943
尚峰服飾店,cloth,南港區,核准設立,忠孝東路6段410號,25.0499764,121.5928682,42295152,553926978
小姐女孩服飾店,cloth,大安區,核准設立,敦化南路1段187巷75之1號,25.042613,121.55259879999998,42295688,553826952
開紅時尚衣坊,cloth,中山區,核准設立,中山北路2段20巷14號4樓,25.0534816,121.5212568,42295934,554026970
俏巧服飾,cloth,中山區,核准設立,四平街92號1樓,25.0535847,121.5344592,42296069,554026973
飛飛鞋店,cloth,中正區,核准設立,武昌街1段65號1樓,25.044236,121.510398,42296862,553826947
寶瑪服飾企業社,cloth,松山區,核准設立,復興北路313巷30之1號,25.0588398,121.5463723,42297089,554126987
黑糖妞妞服飾店,cloth,中山區,核准設立,民生東路2段148號,25.057812100000003,121.5323235,42297665,554126982
愛比門服飾,cloth,大安區,核准設立,龍泉街59號,25.023338,121.5294169,42298783,553326895
雲裳服飾精品坊,cloth,內湖區,核准設立,成功路4段20巷18號,25.081565,121.591085,42308255,554627035
儷坊服飾店,cloth,內湖區,核准設立,東湖路1號1樓,25.0689932,121.6122699,42329300,554327020
維塔國際精品服飾店,cloth,中山區,核准設立,南京東路2段115巷18號1樓,25.0531494,121.5335232,42335106,554026972
伊賞服裝行,cloth,萬華區,核准設立,艋舺大道120巷12號,25.0318833,121.5014031,42335513,553526913
春裳服飾店,cloth,中山區,核准設立,五常街53巷9號,25.064855,121.53969,42337435,554326997
三之六手工鞋店,cloth,中正區,核准設立,羅斯福路4段16號,25.0157197,121.5330248,42337575,553226873
立芳服飾,cloth,士林區,核准設立,大東路32號,25.0891298,121.5252656,42339187,554827030
樓梯強服飾店,cloth,士林區,核准設立,大東路26號,25.0889274,121.5251934,42339356,554827030
艾美俐服飾行,cloth,大安區,核准設立,泰順街40巷40號1樓,25.0242078,121.5295025,42339573,553426898
勝田騎士服飾用品專賣店,cloth,文山區,核准設立,木柵路2段47號1樓,24.9888896,121.5598912,42339784,552626784
昱大服飾行,cloth,大安區,核准設立,大安路1段63號,25.0425549,121.54627859999998,42339813,553826951
優蒂服飾店,cloth,中山區,核准設立,南京西路8號1樓,25.0522221,121.521762,42339840,554026967
南瓜車服飾行,cloth,信義區,核准設立,中坡北路43巷4號,25.04614500000001,121.580356,42339980,553826967
靚彩服飾店,cloth,大安區,核准設立,復興南路2段148巷46號,25.0285022,121.54154979999998,42340023,553526913
銨鉑花園精品服飾店,cloth,中山區,核准設立,中山北路2段96巷22號,25.059829,121.5217094,42340564,554126983
仟翔服飾行,cloth,信義區,核准設立,永吉路443巷3弄6號,25.045933,121.578505,42341613,553826966
法優服飾商行,cloth,信義區,核准設立,永吉路468巷17弄39號2樓,25.04487300000001,121.579922,42342113,553826964
靜瑟服飾精品店,cloth,大同區,核准設立,南京西路25巷46號,25.0572262,121.5204646,42342866,554126978
米吉服飾店,cloth,信義區,核准設立,松山路119巷17弄18號,25.0476749,121.579919,42343653,553926970
星何服飾行,cloth,大安區,核准設立,大安路1段51巷49號,25.04321400000001,121.548031,42345651,553826953
加士町潮流服飾,cloth,萬華區,核准設立,武昌街2段50巷11號,25.0443685,121.5070348,42346666,553826946
敏品服飾精品店,cloth,大安區,核准設立,敦化南路1段190巷20號,25.0425636,121.5475558,42346785,553826951
合磨服飾商行,cloth,松山區,核准設立,饒河街111號1樓,25.0505437,121.57417,42346997,553926975
晟翔服飾行,cloth,士林區,核准設立,大北路23號,25.0897336,121.5263555,42347089,554827031
巧如服飾行,cloth,松山區,核准設立,復興南路1段47巷15號,25.045311,121.5448035,42347503,553826957
童安閣童裝行,cloth,信義區,核准設立,永吉路523號1樓,25.0455889,121.580239,42348518,553826965
畢爾斯服飾店,cloth,萬華區,核准設立,漢口街2段74巷4號,25.0457719,121.50463,42381570,553826949
放風箏服飾店武昌店,cloth,萬華區,核准設立,武昌街2段50巷20號1樓,25.044192,121.506841,42504313,553826946
白馬洋服行,cloth,大安區,核准設立,通化街197號,25.0267906,121.5533869,42555591,553426910
蹦蹦小孩服裝工作室,cloth,中山區,核准設立,八德路2段229之1號2樓,25.046807,121.540274,47985445,553926959
升鴻服裝材料行,cloth,大同區,核准設立,長安西路338之3號1樓,25.0519111,121.5108229,48501799,554026964
三本服裝行,cloth,信義區,核准設立,松山路119巷1弄5號,25.047894,121.579607,48502397,553926971
衣米亞服飾行,cloth,信義區,核准設立,松山路119巷35號1樓,25.0475479,121.57996,48535284,553926970
樺穎服飾行,cloth,信義區,核准設立,永吉路443巷9弄14號1樓,25.046569,121.578731,48535622,553826967
錦足服裝行,cloth,信義區,核准設立,松山路193號1樓,25.045773,121.5779155,48535778,553826965
東太服飾行,cloth,萬華區,核准設立,西園路1段187號,25.0341755,121.4995373,48536087,553626919
順萊服裝行,cloth,信義區,核准設立,永吉路443巷11弄15之1號1樓,25.0467959,121.5790833,48536143,553926968
佳后服飾行,cloth,信義區,核准設立,松山路119巷12之1號1樓,25.039482,121.578795,48536158,553726950
弘莉服飾行,cloth,信義區,核准設立,松山路119巷12號1樓,25.0473169,121.578841,48536185,553926969
野野屋服飾店,cloth,萬華區,核准設立,中華路1段114巷33號1樓,25.0437739,121.507907,48558238,553826945
斯媚服飾名店,cloth,北投區,核准設立,光明路200號之9、1樓,25.13587810000001,121.5035939,48559546,555827051
雅芳服飾店,cloth,萬華區,核准設立,三水街78號、80號,25.0360049,121.50155459999999,48559932,553626924
吉陽服飾店,cloth,信義區,核准設立,松山路192號1樓,25.0458555,121.57760079999998,48559969,553826965
欣傳服裝行,cloth,士林區,核准設立,中山北路5段751巷18號1樓,25.099032,121.52618899999999,48583449,555027041
紘億服裝材料行,cloth,萬華區,核准設立,大理街28號4樓,25.0345297,121.5016801,48584094,553626920
天欣精品服飾坊,cloth,中山區,核准設立,民權東路3段14號1樓,25.0621007,121.539856,48635690,554226992
貳拾壹服飾行,cloth,信義區,核准設立,松山路119巷21號1樓,25.047574899999997,121.57936000000001,48636038,553926970
丰閣服飾精品店,cloth,中正區,核准設立,羅斯福路4段92號水源市場1樓第89號攤,25.013742999999998,121.53500490000002,48670268,553126867
衣川雜貨舖,cloth,中山區,核准設立,農安街9號之1,25.0651017,121.52335579999999,48679514,554326994
丸十國際服飾店,cloth,信義區,核准設立,松山路119巷26號1樓,25.047307,121.579398,48679556,553926969
西昌男飾店,cloth,萬華區,核准設立,西昌街211號,25.0377581,121.50072040000002,48682139,553726928
袁師傅時裝工作室,cloth,大同區,核准設立,迪化街1段21號永樂市場3樓3011號,25.055165600000002,121.510283,48685142,554026971
青青衣鋪,cloth,內湖區,核准設立,成功路4段30巷15號14樓,25.0821124,121.59173340000001,48685797,554627036
泰皇服飾店,cloth,信義區,核准設立,莊敬路474號1樓,25.026581600000004,121.5681074,48691361,553426913
衣緹服飾店,cloth,中正區,核准設立,羅斯福路1段12之1號,25.0319717,121.5185854,48693585,553526917
仰展服飾店,cloth,士林區,核准設立,美崙街15號1樓,25.09714330000001,121.5233768,48693683,555027038
琉璃光服飾店,cloth,大安區,核准設立,永康街31巷12號(1樓),25.03133,121.52991200000001,48694825,553526918
東尼服飾精品店,cloth,萬華區,核准設立,西寧南路72號之1，4樓,25.0433292,121.50598629999999,48697935,553826944
衫民主義服飾行,cloth,信義區,核准設立,松山路147之1號,25.046744,121.57798659999999,48701184,553926968
樺棋精品服飾店,cloth,中山區,核准設立,民族東路410巷38號1樓,25.0649653,121.5382127,48705392,554326997
今信服飾行,cloth,萬華區,核准設立,峨嵋街44號1樓,25.036467000000002,121.50405259999998,48708877,553626926
愛馬仕精品服飾店,cloth,萬華區,核准設立,西寧南路72之1號,25.043239,121.5059649,48709910,553826943
倍利童裝行,cloth,士林區,核准設立,中正路242號,25.0953182,121.52507240000001,48716530,554927037
吉旺服飾店,cloth,大安區,核准設立,忠孝東路3段263號2樓,25.041851100000002,121.5421538,48717165,553726948
秦家班戲劇服裝社,cloth,大同區,核准設立,承德路3段273號,25.072713,121.519241,48717257,554427006
五顏六色童裝店,cloth,信義區,核准設立,永吉路453號1樓,25.045593,121.57868,48717496,553826965
