name,shopType,district,status,address,lat,lon,number,state_code
姍姆服飾店,cloth,內湖區,核准設立,成功路4段168之4號1樓,25.083085999999998,121.5930851,48720746,554727038
參姆服飾店,cloth,萬華區,核准設立,成都路24號1樓,25.042474,121.506752,48720773,553826942
慧俐服飾行,cloth,文山區,核准設立,木柵路3段116號,24.988685,121.56779399999999,48725159,552626785
方藝服裝行,cloth,萬華區,核准設立,西園路1段203巷4號,25.0336293,121.49977220000001,48727109,553626917
奶油服飾店,cloth,信義區,核准設立,永吉路459巷5弄17號,25.0460419,121.57911399999999,48731188,553826966
芹蒂偲服飾精品店,cloth,大安區,核准設立,大安路1段51巷49之3,25.043134,121.547982,48732200,553826952
小可愛童裝行,cloth,信義區,核准設立,永吉路447號,25.0455939,121.578496,48732308,553826965
潘客麗傢飾生活館,cloth,北投區,核准設立,中和街267號,25.140067300000002,121.50052579999999,48733670,555927050
水裳服飾店,cloth,士林區,核准設立,小東街16號,25.088917199999997,121.52614809999999,48734875,554827030
大加服飾行,cloth,信義區,核准設立,永吉路443巷13弄29號,25.04714,121.579531,48735889,553926969
美盈服裝行,cloth,信義區,核准設立,松山路119巷15號,25.047530899999998,121.579181,48736796,553926970
備註服飾行,cloth,信義區,核准設立,松山路119巷6號,25.047328,121.57859499999999,48738176,553926969
橙衣衫舖,cloth,信義區,核准設立,基隆路1段155號12樓,25.0421864,121.5654128,48738289,553826954
筱雅服裝材料行,cloth,大同區,核准設立,環河北路1段143號2樓,25.054576,121.507801,48739631,554026969
維娜絲服飾精品屋,cloth,萬華區,核准設立,西寧南路72號之1，1樓,25.0433292,121.50598629999999,48742798,553826944
雅曼尼西服名店,cloth,大安區,核准設立,光復南路80號,25.0447157,121.5575392,48743282,553826958
見興服裝行,cloth,信義區,核准設立,松山路150號1樓,25.04679800000001,121.577533,48747822,553926968
新桃源飾品店,cloth,大同區,核准設立,重慶北路1段26巷21號,25.0506577,121.51306899999999,48756292,553926962
姿君服飾精品店,cloth,中山區,核准設立,遼寧街133號,25.052180399999997,121.54223540000001,48756883,554026972
千岱皮鞋店,cloth,大安區,核准設立,臨江街49號1樓,25.029992,121.5557813,48767045,553526920
喬苑服飾行,cloth,北投區,核准設立,中和街399之6號,25.1429793,121.4982721,48774171,556027048
費歐娜服飾坊,cloth,大安區,核准設立,仁愛路4段345巷5弄15號,25.0385544,121.55474740000001,48777450,553726942
俐璇服飾行,cloth,中正區,核准設立,羅斯福路1段68號,25.0306548,121.5195601,48777769,553526914
元昱鞋業商行,cloth,大同區,核准設立,萬全街28之1號,25.05844500000001,121.52050700000001,48782025,554126980
玉峰服飾名店,cloth,士林區,核准設立,士東路33號,25.1119983,121.5272564,48782329,555327051
廣縉服飾行,cloth,中正區,核准設立,武昌街1段16巷14號,25.043293,121.51254499999999,48784467,553826945
奈特童裝行,cloth,信義區,核准設立,永吉路515號,25.04557,121.58021200000002,48784662,553826965
泓赫服飾行,cloth,大同區,核准設立,重慶北路1段3之1號,25.0498051,121.51362490000001,48788029,553926960
婕的店服飾精品商行,cloth,中山區,核准設立,安東街19號,25.0451853,121.54237979999999,48790453,553826956
慶佳服飾店,cloth,大同區,核准設立,重慶北路1段41號,25.0508827,121.51387959999998,48795041,553926963
自立專業服裝社,cloth,南港區,核准設立,興南街59號4樓,25.056003,121.600625,48799905,554126993
婕是禮服精品店,cloth,中正區,核准設立,羅斯福路4段68之2號,25.014616,121.53423000000001,48802388,553126869
蘭妮女裝行,cloth,萬華區,核准設立,西園路1段187號,25.0341755,121.49953729999999,48803372,553626919
悅芳服裝行,cloth,萬華區,核准設立,西園路1段187之1號1樓,25.0341421,121.49953570000001,48803555,553626919
賀群服裝行,cloth,萬華區,核准設立,大理街42之13號1樓,25.0344027,121.49974950000001,48803577,553626920
金格服裝行,cloth,萬華區,核准設立,西園路1段187號,25.0341755,121.49953729999999,48803680,553626919
大亞服飾店,cloth,信義區,核准設立,永吉路443巷13弄7號,25.047135,121.57871599999999,48803794,553926969
萊雅服飾店,cloth,士林區,核准設立,士東路46巷52號1樓,25.1108699,121.52842290000001,48804766,555327050
順美服裝行,cloth,萬華區,核准設立,萬大路12號,25.032415,121.50045779999999,48805110,553526914
芭緹服飾名店,cloth,文山區,核准設立,景文街13之1號,24.9939171,121.5412128,48808019,552726799
白色電線桿服飾店,cloth,大安區,核准設立,忠孝東路4段205巷3號,25.0418201,121.5519691,48810182,553726950
普天設計裝潢社,cloth,大安區,核准設立,瑞安街102號,25.0299439,121.5428655,48816593,553526917
明日之嶼服飾店,cloth,大安區,核准設立,忠孝東路4段101巷45號,25.04331,121.548217,48822722,553826953
棒棒糖童衣舖,cloth,中山區,核准設立,民權東路2段94號1樓,25.0622594,121.5318436,48822878,554226990
衣之家服飾精品行,cloth,中山區,核准設立,林森北路398號1樓,25.059067000000002,121.525329,48823124,554126983
亞堤盈禮服名店,cloth,萬華區,核准設立,西寧南路36號2樓之112,25.0452425,121.5064943,48831573,553826948
瀅于精品服飾店,cloth,中山區,核准設立,林森北路289號,25.0556128,121.5256821,48832242,554026976
晶鑽飾品百貨行,cloth,大同區,核准設立,重慶北路1段55號,25.051223,121.5140057,48837767,554026964
上群服裝行,cloth,萬華區,核准設立,西園路1段197號,25.0339258,121.4995567,48837773,553626918
盛發服裝行,cloth,萬華區,核准設立,西園路1段179號,25.0345473,121.49946899999999,48840051,553626920
家嘉服飾行,cloth,萬華區,核准設立,西園路1段179號,25.0345473,121.49946899999999,48840067,553626920
哪麗服裝行,cloth,萬華區,核准設立,西園路1段282巷12號,25.033576899999996,121.498934,48840361,553626917
三姊妹服裝行,cloth,萬華區,核准設立,西園路1段28巷16號1樓,25.0334383,121.49874540000002,48842403,553626917
大進服裝行,cloth,萬華區,核准設立,西園路1段282巷16號1樓,25.033604999999998,121.498847,48842419,553626917
純奇服飾店,cloth,中正區,核准設立,羅斯福路4段72號,25.014467899999996,121.534272,48842804,553126869
悅成服飾店,cloth,中正區,核准設立,沅陵街17號,25.042903,121.51198400000001,48843819,553826944
月秀服飾店,cloth,大安區,核准設立,復興南路1段251號,25.036845899999996,121.543985,48843971,553626936
登甲服飾行,cloth,松山區,核准設立,永吉路459巷5弄9號,25.046039999999998,121.579007,48845443,553826966
慶旭嫁粧寢飾行,cloth,萬華區,核准設立,廣州街201號,25.03672760000001,121.5004402,48847060,553626926
美洲童裝坊,cloth,信義區,核准設立,永吉路519號,25.045567000000002,121.5803,48851768,553826965
東潮服飾店,cloth,大安區,核准設立,敦化南路1段161巷64號1樓,25.043373499999998,121.55221090000002,48852035,553826954
小伊安童裝屋,cloth,大同區,核准設立,大龍街128號,25.06707,121.5158564,48852366,554326995
雅佶麗鞋坊,cloth,中山區,核准設立,雙城街12巷19號,25.0644971,121.52434129999999,48855770,554226993
恬綺服飾精品名店,cloth,大安區,核准設立,臨江街58號,25.0296852,121.55586809999998,48856980,553526919
尚華皮件服飾精品行,cloth,南港區,核准設立,興華路30巷8號,25.0553347,121.60546979999998,48863883,554026993
新新服裝行,cloth,萬華區,核准設立,和平西路3段106號,25.0350861,121.50063909999999,48868304,553626922
樺冠服裝行,cloth,萬華區,核准設立,康定路358號,25.034761800000002,121.5010397,48870815,553626921
富媚服飾店,cloth,萬華區,核准設立,成都路7號1樓,25.04269,121.50778999999999,48871053,553826942
美如雲服飾,cloth,大安區,核准設立,臨江街77號1樓,25.0300625,121.5553315,48872692,553526920
心儀服飾行,cloth,中正區,核准設立,武昌街1段40號,25.044027,121.511762,48876563,553826946
艾邦服飾店,cloth,大安區,核准設立,龍泉街70號,25.0233736,121.52927220000001,48877802,553326895
夏翊服飾行,cloth,士林區,核准設立,大南路3號,25.0888642,121.5263737,48881799,554827030
若紋歐洲服飾,cloth,文山區,核准設立,木柵路3段99號,24.988887899999998,121.567952,48882919,552626786
萬華鞋坊,cloth,萬華區,核准設立,西昌街235號,25.0371905,121.5006735,48883760,553626927
藝術家服飾坊,cloth,大安區,核准設立,雲和街60號1樓,25.023484,121.529517,48886366,553326895
艾妮精品服飾店,cloth,內湖區,核准設立,康樂街74巷1號,25.0696508,121.61867450000001,48890592,554427023
創衣形象行,cloth,大同區,核准設立,延平北路2段43巷12號1樓,25.0551489,121.51239059999999,48891044,554026972
利春服飾店,cloth,松山區,核准設立,南京東路5段51號,25.0517744,121.55899129999999,48891348,554026975
大師服飾坊,cloth,大安區,核准設立,雲和街75巷5號,25.023772,121.53011699999999,48891641,553326896
伊捷服飾精品店,cloth,萬華區,核准設立,中華路1段144之6號,25.043160999999998,121.50807549999999,48894268,553826944
阿爾紅服飾店,cloth,大安區,核准設立,大安路1段71號,25.042377399999996,121.54627409999999,48896569,553826950
金鑽石芭比服飾店,cloth,大安區,核准設立,臨江街11號,25.029654,121.55686159999999,48897053,553526919
昆華服飾精品行,cloth,內湖區,核准設立,民權東路6段86號,25.0687183,121.58580970000001,48897188,554327014
木棉花服飾店,cloth,大同區,核准設立,重慶北路1段22號之11、16及25,25.050507,121.513411,48907405,553926962
冠慶牛仔服裝城,cloth,信義區,核准設立,松山路119巷18號,25.047311999999998,121.579102,48907881,553926969
愛的彩衣行,cloth,信義區,核准設立,基隆路2段25號,25.0317172,121.55899280000001,48910008,553526925
喜芝梅經典服飾店,cloth,中山區,核准設立,民生東路1段18號,25.0578611,121.52359550000001,48921722,554126980
衣麗百貨行,cloth,大同區,核准設立,迪化街1段21號2樓第2113號攤位,25.054566,121.510314,48924679,554026970
老爺洋服屋,cloth,中山區,核准設立,中山北路2段37之2號地下,25.0534764,121.5228399,48926254,554026970
亞堤服飾店,cloth,中正區,核准設立,羅斯福路4段66巷2號,25.0159358,121.5327773,48931030,553226873
開封服飾店,cloth,中正區,核准設立,重慶南路1段13號,25.046118,121.51338740000001,48934655,553826952
祥昇皮飾店,cloth,大同區,核准設立,重慶北路1段47號,25.050952,121.51395500000001,48936247,553926963
琄琄歐洲精品服飾館,cloth,大安區,核准設立,忠孝東路4段97號4樓,25.041752399999996,121.54789029999999,48936979,553726949
謬思服飾,cloth,內湖區,核准設立,成功路4段182巷6弄47號,25.0832987,121.5927982,48939808,554727038
衣流行服飾店,cloth,士林區,核准設立,士東路20號1樓,25.111753,121.52699399999999,48943303,555327050
華瀚童裝行,cloth,信義區,核准設立,永吉路451號,25.045589899999996,121.578621,48946456,553826965
花兒服飾店,cloth,內湖區,核准設立,東湖路33巷2號,25.069065,121.6136907,48949427,554327021
花朵精品服飾店,cloth,中山區,核准設立,農安街24之2號,25.0657336,121.52970520000001,48950394,554326996
吸引力服飾店,cloth,信義區,核准設立,松山路119巷32號,25.047301,121.579623,48951035,553926969
邦妮精品服飾行,cloth,文山區,核准設立,景興路235號,24.991248199999998,121.5437031,48954223,552626790
富琪服飾行,cloth,士林區,核准設立,文林路501號,25.0965393,121.52409679999998,48955285,555027038
新發服飾,cloth,信義區,核准設立,永吉路517巷8弄4號,25.0464389,121.580285,48955449,553826967
法蘭奇精品服飾店,cloth,大安區,核准設立,通化街155號,25.0286677,121.55395490000001,48956833,553526916
斐得服飾精品店,cloth,大安區,核准設立,泰順街44巷20號1樓,25.023776,121.53031200000001,48959162,553326897
意想不到服飾精品店,cloth,信義區,核准設立,永吉路517巷6號1樓,25.0464779,121.580169,48959466,553826967
壁虎服飾店,cloth,信義區,核准設立,永吉路459巷5弄27號,25.046039999999998,121.579247,48959655,553826966
丹柔服飾行,cloth,中山區,核准設立,林森北路96之2號,25.0500142,121.5246675,48961104,553926963
金絲帶服飾花坊,cloth,中正區,核准設立,沅陵街19號1樓,25.042903,121.51193,48961322,553826944
仕英服飾行,cloth,大同區,核准設立,長安西路220巷23號,25.0508273,121.51461670000002,48961364,553926963
阿蓁服飾店,cloth,內湖區,核准設立,內湖路1段737巷33弄2號,25.0797542,121.57898859999999,48962498,554627030
瑪奇朵皮飾坊,cloth,士林區,核准設立,德行東路190巷31弄11號,25.1076664,121.5322804,48964186,555227049
荷李活服飾行,cloth,文山區,核准設立,景美街28號,24.991201899999997,121.541777,48964539,552626789
水晶服飾,cloth,中山區,核准設立,林森北路556號,25.064289399999996,121.5254986,48964989,554226993
菲菲服飾店,cloth,信義區,核准設立,永吉路443巷13弄9號,25.0471319,121.578822,48967310,553926969
富凱服飾行,cloth,中正區,核准設立,羅斯福路4段20號1樓,25.015653399999998,121.5330129,48972524,553226872
富雅服飾商行,cloth,中正區,核准設立,博愛路138、140號,25.04285,121.511394,48974699,553826944
王盛服飾精品店,cloth,大安區,核准設立,忠孝東路4段97號3樓之47,25.041752399999996,121.54789029999999,48975542,553726949
凱斯諾服飾店,cloth,萬華區,核准設立,昆明街96巷6之2號,25.0447004,121.5049125,48982966,553826947
花田屋服飾店,cloth,大同區,核准設立,重慶北路1段22號2樓之3,25.050550199999996,121.51345479999999,48983590,553926962
衫姆服飾店,cloth,士林區,核准設立,中正路206號1樓,25.0956895,121.5267331,48983698,554927038
米綺服飾店,cloth,大同區,核准設立,重慶北路1段22號2樓之32,25.050550199999996,121.51345479999999,48995532,553926962
魚尾服飾精品店,cloth,萬華區,核准設立,西寧南路72號之1、4樓,25.0433292,121.50598629999999,48998799,553826944
嬿淨服飾坊,cloth,士林區,核准設立,重慶北路4段49巷15弄56號2樓之14,25.081845899999998,121.5120754,48998854,554627018
芭莉奇服飾行,cloth,松山區,核准設立,中崙里復興南路1段47巷15號1樓,25.045310999999998,121.54480349999999,49920882,553826957
精緻服裝設計工作室,cloth,大同區,核准設立,塔城街62號,25.052819,121.51023300000001,73872642,554026966
冠婷服飾行,cloth,萬華區,核准設立,康定路239號、241號,25.035038600000004,121.5013057,73900751,553626922
生根服飾店,cloth,萬華區,核准設立,西園路1段268號1樓,25.0340773,121.499283,73902287,553626919
上點飾品,cloth,萬華區,核准設立,西寧南路72號之1,25.0433292,121.50598629999999,77130852,553826944
金莉服裝行,cloth,萬華區,核准設立,西園路1段282巷21號地下樓店舖,25.033772199999998,121.49868559999999,77131971,553626918
稻葉服裝行,cloth,萬華區,核准設立,西園路1段282巷21號地下樓店舖,25.033772199999998,121.49868559999999,77136271,553626918
桑迪服飾行,cloth,大安區,核准設立,復興南路1段107巷47號,25.043744,121.54607069999999,77144103,553826953
新日新男裝店,cloth,萬華區,核准設立,和平西路3段99號1樓,25.0353687,121.5007642,77146812,553626922
可萊登服飾店,cloth,大同區,核准設立,長安西路238號、240號,25.0514353,121.5142043,77153828,554026964
百怪牛仔服飾店,cloth,萬華區,核准設立,武昌街2段50巷10號1樓,25.044412,121.50689299999999,77169589,553826946
漢琳服裝行,cloth,大同區,核准設立,重慶北路1段49巷21號1樓,25.0509831,121.5145388,77532011,553926963
歐霓服飾行,cloth,大安區,核准設立,忠孝東路4段216巷62號1樓,25.0386487,121.55284180000001,77843330,553726942
莉蓮服飾精品店,cloth,大安區,核准設立,忠孝東路4段146巷21號,25.040594100000003,121.54976620000001,77845891,553726947
昵昵服飾商行,cloth,中正區,核准設立,寧波西街33號,25.0311591,121.5180665,77881122,553526915
琴和服飾店,cloth,大安區,核准設立,忠孝東路4段97號2樓之13,25.041752399999996,121.54789029999999,77891331,553726949
秀佳人服飾行,cloth,大安區,核准設立,和平東路2段96巷3號,25.024780800000002,121.54148319999999,77907122,553426902
良美內衣行,cloth,萬華區,核准設立,大理街90號,25.03426,121.4982574,77917851,553626919
星品飾品銀樓,cloth,松山區,核准設立,民生東路3段113巷8號1樓,25.05922510000001,121.5460646,78338958,554126987
沛麗服飾店,cloth,南港區,核准設立,三重路17號1樓,25.0559808,121.61378140000001,78351311,554126996
衣櫃風景服飾店,cloth,文山區,核准設立,興隆路4段64之1號,24.9850892,121.5613176,80981531,552526769
愛不釋手衣坊,cloth,中山區,核准設立,松江路23號1樓,25.0469625,121.5331537,81618270,553926958
星星飾品店,cloth,萬華區,核准設立,西寧南路131號,25.044168,121.50644399999999,81691285,553826946
新貴服飾店,cloth,萬華區,核准設立,西寧南路72之1號3樓,25.043239,121.5059649,81706962,553826943
黑皮皮鞋店,cloth,大安區,核准設立,和平東路3段48號1樓,25.024495,121.5480232,81726616,553426903
雅飾服飾材料行,cloth,大同區,核准設立,華亭街45號,25.053397,121.51325,81732379,554026968
水月青衣坊,cloth,文山區,核准設立,興隆路2段220巷51號1樓,24.9997549,121.55199979999999,81737888,552826823
亞美服裝號,cloth,萬華區,核准設立,大理街42之3號1樓,25.0344274,121.5000244,81742221,553626920
克萊服裝行,cloth,萬華區,核准設立,大理街55之1號1樓,25.0346246,121.5003218,81745640,553626920
俏點衣坊,cloth,松山區,核准設立,民生東路5段8號1樓,25.058215899999997,121.55575879999999,81762942,554126988
新淑佳人服飾店,cloth,中正區,核准設立,羅斯福路4段136巷1號1樓,25.012837,121.53555959999998,81794156,553126864
肯得服飾設計坊,cloth,士林區,核准設立,大西路32號,25.0904938,121.52440959999998,83917020,554827032
華一皮飾名店,cloth,北投區,核准設立,光明路132之6號1樓,25.133747,121.50226799999999,83917485,555827051
師大衣著店,cloth,大安區,核准設立,師大路49巷12號1樓,25.024165,121.52930400000001,83917746,553426897
小精靈童裝行,cloth,大安區,核准設立,大安路1段51巷23號1樓,25.043226999999998,121.547366,83933529,553826952
沛可服飾行,cloth,士林區,核准設立,大南路33號,25.0891248,121.52548200000001,83947805,554827030
景虹服裝行,cloth,萬華區,核准設立,大理街63號1樓,25.0345569,121.4996865,94912986,553626920
旺美精品服飾店,cloth,中山區,核准設立,民族東路410巷36號1樓,25.0647614,121.5381189,98882858,554326996
大榮成衣店,cloth,中正區,核准設立,沅陵街9號,25.042886,121.51233700000002,98883575,553826944
?悅軒服裝精品店,cloth,大安區,核准設立,安和路1段127巷9號,25.0347564,121.55309409999998,98894453,553626932
晟偉服飾店,cloth,士林區,核准設立,大南路14號,25.08905750000001,121.5260588,98896001,554827030
月光花瓣精品服飾店,cloth,大安區,核准設立,忠孝東路4段216巷30號1樓,25.0400104,121.55280590000001,98913037,553726946
勝宏服裝行,cloth,萬華區,核准設立,康定路354號1樓,25.0347458,121.5010116,99346954,553626921
美文戲劇舞蹈服裝社,cloth,內湖區,核准設立,成功路2段250巷9弄9號,25.0665314,121.59005719999999,99347953,554327011
花樣年華服飾店,cloth,大同區,核准設立,華陰街80號,25.0503629,121.51451200000001,99426921,553926962
康橋服飾行,cloth,大安區,核准設立,永康街13巷2之1號,25.0325489,121.52995530000001,99620592,553526921
歐普德服飾精品,cloth,信義區,核准設立,虎林街55巷6號,25.047404999999998,121.577193,99634266,553926969
上淇服飾精品店,cloth,北投區,核准設立,知行路302號1樓,25.1220716,121.46745700000001,99945732,555527041
歐氏旅遊休閒服飾名店,cloth,中正區,核准設立,寧波西街45號1樓,25.031001999999997,121.517873,99947730,553526914
衣多美服飾行,cloth,士林區,核准設立,大東路15之2號1樓,25.088137699999997,121.52506299999999,99952352,554827029
宜昌睡衣坊,cloth,萬華區,核准設立,西昌街223號(1樓),25.0374353,121.5007163,99952487,553626928
涵韻服飾店,cloth,士林區,核准設立,和豐街24號1樓,25.082778100000002,121.5184173,99952515,554727021
潤屋服裝行,cloth,士林區,核准設立,和豐街33巷5號1樓,25.0823146,121.5182488,99953676,554627020
橄欖樹精品服飾店,cloth,信義區,核准設立,忠孝東路5段372巷27弄77之1號1樓,25.039881,121.57645500000001,99954751,553726951
生緯服裝行,cloth,大同區,核准設立,太原路11巷10號1樓,25.0495327,121.5155398,99956420,553926960
泰弘服裝行,cloth,萬華區,核准設立,汀州路1段5號,25.0332793,121.5047575,99960120,553626918
欣霓精品服飾,cloth,內湖區,核准設立,成功路3段174巷33弄14號1樓,25.08200230000001,121.59100000000001,99960260,554627036
野豹服飾行,cloth,中山區,核准設立,中山北路3段25之36號,25.065075,121.522729,99966362,554326993
時尚服飾店,cloth,文山區,核准設立,羅斯福路6段16號,25.0001404,121.5395134,99975904,552826822
黛雅精品服飾店,cloth,松山區,核准設立,新中街11號1樓,25.057729100000003,121.56050690000001,99981482,554126988
菲柏瑞服飾店,cloth,大安區,核准設立,敦化南路1段187巷60號1樓,25.042436399999996,121.5521491,99983860,553826952
喨瑪精品服飾店,cloth,大安區,核准設立,忠孝東路4段205巷29弄1號1樓,25.043193,121.55199909999999,99984951,553826953
馨華服飾名店,cloth,內湖區,核准設立,成功路4段30巷14號,25.0821308,121.5914855,99987009,554627036
佳均服裝材料行,cloth,大同區,核准設立,延平北路2段61巷11號,25.055551899999998,121.51211289999999,99987198,554026972
麗華服飾店,cloth,士林區,核准設立,文林路512號1樓,25.096971,121.5241994,99987388,555027038
景騰服飾精品店,cloth,萬華區,核准設立,武昌街2段50巷8號1樓,25.04444800000001,121.506905,99987922,553826946
衣軒服飾行,cloth,北投區,核准設立,石牌路1段87號1樓,25.1138843,121.5116135,99990503,555327048
柔柔服飾店,cloth,大安區,核准設立,忠孝東路四段315號1樓,25.041611899999996,121.5559331,99991616,553726950
巧藝時裝工作室,cloth,大同區,核准設立,迪化街1段21號3樓永樂市場第3045號攤位,25.055165600000002,121.510283,99991685,554026971
鈺飾精品店,cloth,文山區,核准設立,興隆路4段203號,24.9829391,121.56244769999999,99993369,552426761
